step,t_s,n_m,e_m,d_m,ax_body,ay_body,az_body,gx_body,gy_body,gz_body,m0,m1,m2,m3,imu_recv,navsat_recv,motor_send
178,1.780,0.0000,0.0000,-23.1545,-0.0038,0.0027,-22.6459,0.0019,-0.0002,0.0006,0.700,0.700,0.700,0.700,457,21,179
179,1.790,0.0000,0.0000,-25.6567,-0.0001,-0.0010,-22.6476,0.0008,0.0007,-0.0005,0.700,0.700,0.700,0.700,460,22,180
180,1.800,0.0000,0.0000,-25.6567,-0.0034,-0.0023,-22.6450,-0.0001,-0.0005,0.0007,0.700,0.700,0.700,0.700,462,22,181
181,1.810,0.0000,0.0000,-25.6567,0.0022,-0.0002,-22.6440,0.0017,-0.0007,-0.0003,0.700,0.700,0.700,0.700,465,22,182
182,1.820,0.0000,0.0000,-25.6567,-0.0004,-0.0002,-22.6427,-0.0020,-0.0008,0.0005,0.700,0.700,0.700,0.700,467,22,183
183,1.830,0.0000,0.0000,-25.6567,0.0002,0.0003,-22.6466,-0.0005,0.0006,0.0003,0.700,0.700,0.700,0.700,469,22,184
184,1.840,0.0000,0.0000,-25.6567,-0.0023,0.0022,-22.6452,0.0003,-0.0004,-0.0009,0.700,0.700,0.700,0.700,471,22,185
185,1.850,0.0000,0.0000,-25.6567,0.0001,0.0016,-22.6464,0.0001,0.0004,-0.0001,0.700,0.700,0.700,0.700,474,22,186
186,1.860,0.0000,0.0000,-25.6567,-0.0030,0.0001,-22.6455,-0.0006,-0.0012,-0.0013,0.700,0.700,0.700,0.700,476,22,187
187,1.870,0.0000,0.0000,-25.6567,-0.0004,-0.0011,-22.6492,0.0010,-0.0001,-0.0001,0.700,0.700,0.700,0.700,478,22,188
188,1.880,0.0000,0.0000,-28.2873,0.0016,-0.0017,-22.6464,-0.0006,-0.0011,0.0011,0.700,0.700,0.700,0.700,481,23,189
189,1.890,0.0000,0.0000,-28.2873,0.0004,-0.0003,-22.6432,-0.0005,0.0000,0.0009,0.700,0.700,0.700,0.700,483,23,190
190,1.900,0.0000,0.0000,-28.2873,-0.0022,0.0002,-22.6469,0.0013,-0.0005,-0.0019,0.700,0.700,0.700,0.700,485,23,191
191,1.910,0.0000,0.0000,-28.2873,0.0000,0.0043,-22.6485,-0.0005,0.0003,0.0013,0.700,0.700,0.700,0.700,487,23,192
192,1.920,0.0000,0.0000,-28.2873,0.0020,0.0008,-22.6455,-0.0004,0.0020,0.0011,0.700,0.700,0.700,0.700,490,23,193
193,1.930,0.0000,0.0000,-28.2873,0.0018,-0.0014,-22.6464,0.0007,0.0016,0.0002,0.700,0.700,0.700,0.700,492,23,194
194,1.940,0.0000,0.0000,-28.2873,0.0014,0.0008,-22.6458,-0.0007,-0.0008,0.0007,0.700,0.700,0.700,0.700,494,23,195
195,1.950,0.0000,0.0000,-28.2873,-0.0030,0.0018,-22.6460,-0.0007,0.0003,-0.0002,0.700,0.700,0.700,0.700,496,23,196
196,1.960,0.0000,0.0000,-31.0463,0.0028,0.0005,-22.6473,-0.0002,-0.0013,-0.0004,0.700,0.700,0.700,0.700,499,24,197
197,1.970,0.0000,0.0000,-31.0463,-0.0030,-0.0038,-22.6481,-0.0014,-0.0006,-0.0001,0.700,0.700,0.700,0.700,501,24,198
198,1.980,0.0000,0.0000,-31.0463,-0.0010,-0.0007,-22.6422,0.0008,-0.0001,0.0002,0.700,0.700,0.700,0.700,504,24,199
199,1.990,0.0000,0.0000,-31.0463,0.0013,-0.0020,-22.6430,-0.0015,-0.0006,0.0004,0.700,0.700,0.700,0.700,506,24,200
200,2.000,0.0000,0.0000,-31.0463,-0.0023,-0.0012,-22.6449,-0.0000,-0.0010,0.0002,0.700,0.700,0.700,0.700,508,24,201
201,2.010,0.0000,0.0000,-31.0463,-0.0049,-0.0009,-22.6461,0.0006,-0.0009,-0.0010,0.700,0.700,0.700,0.700,510,24,202
202,2.020,0.0000,0.0000,-31.0463,0.0010,0.0036,-22.6441,-0.0011,-0.0007,-0.0025,0.700,0.700,0.700,0.700,513,24,203
203,2.030,0.0000,0.0000,-31.0463,0.0012,-0.0008,-22.6462,-0.0007,0.0005,0.0007,0.700,0.700,0.700,0.700,515,24,204
204,2.040,0.0000,0.0000,-31.0463,0.0010,0.0017,-22.6456,-0.0001,-0.0008,-0.0009,0.700,0.700,0.700,0.700,517,24,205
205,2.050,0.0000,0.0000,-33.9338,-0.0018,0.0016,-22.6466,0.0004,0.0008,-0.0006,0.700,0.700,0.700,0.700,519,25,206
206,2.060,0.0000,0.0000,-33.9338,-0.0030,0.0029,-22.6459,-0.0007,0.0002,0.0019,0.700,0.700,0.700,0.700,522,25,207
207,2.070,0.0000,0.0000,-33.9338,-0.0014,0.0004,-22.6470,0.0001,-0.0002,0.0025,0.700,0.700,0.700,0.700,524,25,208
208,2.080,0.0000,0.0000,-33.9338,-0.0036,0.0045,-22.6465,0.0002,0.0004,-0.0009,0.700,0.700,0.700,0.700,527,25,209
209,2.090,0.0000,0.0000,-33.9338,0.0017,0.0003,-22.6446,-0.0013,-0.0010,-0.0012,0.700,0.700,0.700,0.700,529,25,210
210,2.100,0.0000,0.0000,-33.9338,-0.0002,0.0012,-22.6448,0.0005,-0.0004,0.0015,0.700,0.700,0.700,0.700,531,25,211
211,2.110,0.0000,0.0000,-33.9338,0.0026,-0.0008,-22.6457,-0.0002,0.0007,0.0002,0.700,0.700,0.700,0.700,534,25,212
212,2.120,0.0000,0.0000,-33.9338,-0.0010,-0.0013,-22.6430,0.0005,0.0004,0.0005,0.700,0.700,0.700,0.700,536,25,213
213,2.130,0.0000,0.0000,-36.9498,0.0012,0.0005,-22.6475,-0.0009,0.0007,0.0001,0.700,0.700,0.700,0.700,539,26,214
214,2.140,0.0000,0.0000,-36.9498,0.0014,-0.0003,-22.6489,0.0010,0.0001,-0.0012,0.700,0.700,0.700,0.700,541,26,215
215,2.150,0.0000,0.0000,-36.9498,-0.0022,0.0014,-22.6475,0.0012,-0.0018,-0.0003,0.700,0.700,0.700,0.700,544,26,216
216,2.160,0.0000,0.0000,-36.9498,0.0016,0.0037,-22.6481,-0.0016,0.0005,-0.0011,0.700,0.700,0.700,0.700,546,26,217
217,2.170,0.0000,0.0000,-36.9498,-0.0003,0.0013,-22.6471,-0.0003,0.0006,-0.0007,0.700,0.700,0.700,0.700,548,26,218
218,2.180,0.0000,0.0000,-36.9498,0.0024,-0.0031,-22.6431,0.0007,-0.0010,0.0001,0.700,0.700,0.700,0.700,550,26,219
219,2.190,0.0000,0.0000,-36.9498,0.0011,-0.0036,-22.6459,-0.0006,-0.0009,-0.0001,0.700,0.700,0.700,0.700,553,26,220
220,2.200,0.0000,0.0000,-36.9498,-0.0002,0.0020,-22.6477,0.0005,-0.0008,0.0016,0.700,0.700,0.700,0.700,555,26,221
221,2.210,0.0000,0.0000,-36.9498,-0.0008,-0.0003,-22.6399,-0.0005,0.0004,0.0021,0.700,0.700,0.700,0.700,558,26,222
222,2.220,0.0000,0.0000,-40.0943,-0.0012,0.0034,-22.6444,0.0016,0.0006,-0.0005,0.700,0.700,0.700,0.700,560,27,223
223,2.230,0.0000,0.0000,-40.0943,-0.0024,-0.0008,-22.6426,0.0008,0.0003,0.0001,0.700,0.700,0.700,0.700,563,27,224
224,2.240,0.0000,0.0000,-40.0943,0.0020,0.0010,-22.6462,0.0007,0.0009,0.0006,0.700,0.700,0.700,0.700,565,27,225
225,2.250,0.0000,0.0000,-40.0943,-0.0025,0.0007,-22.6445,0.0006,-0.0014,-0.0007,0.700,0.700,0.700,0.700,567,27,226
226,2.260,0.0000,0.0000,-40.0943,-0.0002,0.0028,-22.6481,-0.0007,0.0002,-0.0020,0.700,0.700,0.700,0.700,570,27,227
227,2.270,0.0000,0.0000,-40.0943,0.0010,0.0018,-22.6472,-0.0001,0.0007,0.0010,0.700,0.700,0.700,0.700,572,27,228
228,2.280,0.0000,0.0000,-40.0943,0.0021,0.0010,-22.6411,-0.0006,0.0005,0.0007,0.700,0.700,0.700,0.700,574,27,229
229,2.290,0.0000,0.0000,-40.0943,0.0037,-0.0016,-22.6459,-0.0000,0.0003,0.0020,0.700,0.700,0.700,0.700,576,27,230
230,2.300,0.0000,0.0000,-40.0943,-0.0027,0.0026,-22.6446,-0.0003,0.0002,-0.0007,0.700,0.700,0.700,0.700,578,27,231
231,2.310,0.0000,0.0000,-43.3672,-0.0017,-0.0057,-22.6439,-0.0001,-0.0003,-0.0007,0.700,0.700,0.700,0.700,581,28,232
232,2.320,0.0000,0.0000,-43.3672,-0.0015,-0.0002,-22.6430,-0.0001,0.0007,0.0012,0.700,0.700,0.700,0.700,583,28,233
233,2.330,0.0000,0.0000,-43.3672,-0.0004,0.0039,-22.6488,0.0007,-0.0005,0.0003,0.700,0.700,0.700,0.700,586,28,234
234,2.340,0.0000,0.0000,-43.3672,0.0018,0.0005,-22.6496,-0.0000,0.0007,-0.0007,0.700,0.700,0.700,0.700,588,28,235
235,2.350,0.0000,0.0000,-43.3672,0.0001,-0.0019,-22.6473,-0.0008,-0.0008,-0.0007,0.700,0.700,0.700,0.700,590,28,236
236,2.360,0.0000,0.0000,-43.3672,-0.0026,0.0047,-22.6463,-0.0011,-0.0003,0.0002,0.700,0.700,0.700,0.700,592,28,237
237,2.370,0.0000,0.0000,-43.3672,0.0034,0.0007,-22.6466,-0.0004,-0.0004,0.0013,0.700,0.700,0.700,0.700,595,28,238
238,2.380,0.0000,0.0000,-43.3672,0.0022,0.0013,-22.6439,-0.0010,-0.0000,-0.0005,0.700,0.700,0.700,0.700,597,28,239
239,2.390,0.0000,0.0000,-46.7685,-0.0043,0.0033,-22.6451,0.0013,-0.0003,0.0016,0.700,0.700,0.700,0.700,599,29,240
240,2.400,0.0000,0.0000,-46.7685,-0.0017,-0.0022,-22.6432,0.0010,-0.0013,-0.0002,0.700,0.700,0.700,0.700,602,29,241
241,2.410,0.0000,0.0000,-46.7685,-0.0015,-0.0001,-22.6436,-0.0001,-0.0018,-0.0011,0.700,0.700,0.700,0.700,604,29,242
242,2.420,0.0000,0.0000,-46.7685,-0.0006,0.0015,-22.6454,-0.0012,0.0004,-0.0008,0.700,0.700,0.700,0.700,606,29,243
243,2.430,0.0000,0.0000,-46.7685,-0.0005,0.0008,-22.6482,-0.0002,-0.0013,-0.0012,0.700,0.700,0.700,0.700,608,29,244
244,2.440,0.0000,0.0000,-46.7685,0.0001,-0.0031,-22.6478,0.0020,0.0017,-0.0003,0.700,0.700,0.700,0.700,611,29,245
245,2.450,0.0000,0.0000,-46.7685,-0.0006,0.0004,-22.6470,-0.0012,0.0003,-0.0015,0.700,0.700,0.700,0.700,613,29,246
246,2.460,0.0000,0.0000,-46.7685,0.0026,-0.0007,-22.6463,-0.0002,0.0001,-0.0003,0.700,0.700,0.700,0.700,615,29,247
247,2.470,0.0000,0.0000,-46.7685,0.0010,-0.0006,-22.6425,-0.0009,-0.0004,-0.0012,0.700,0.700,0.700,0.700,617,29,248
248,2.480,0.0000,0.0000,-50.2983,0.0021,-0.0014,-22.6492,0.0017,-0.0013,-0.0011,0.700,0.700,0.700,0.700,620,30,249
249,2.490,0.0000,0.0000,-50.2983,0.0005,0.0001,-22.6438,0.0000,-0.0009,-0.0007,0.700,0.700,0.700,0.700,622,30,250
250,2.500,0.0000,0.0000,-50.2983,-0.0026,-0.0029,-22.6443,-0.0001,0.0007,0.0001,0.700,0.700,0.700,0.700,624,30,251
251,2.510,0.0000,0.0000,-50.2983,-0.0019,0.0013,-22.6459,-0.0018,0.0008,-0.0003,0.700,0.700,0.700,0.700,627,30,252
252,2.520,0.0000,0.0000,-50.2983,-0.0001,0.0018,-22.6464,-0.0009,-0.0019,0.0011,0.700,0.700,0.700,0.700,629,30,253
253,2.530,0.0000,0.0000,-50.2983,0.0002,0.0038,-22.6450,0.0003,0.0013,0.0001,0.700,0.700,0.700,0.700,631,30,254
254,2.540,0.0000,0.0000,-50.2983,-0.0012,0.0007,-22.6495,-0.0001,0.0004,-0.0004,0.700,0.700,0.700,0.700,633,30,255
255,2.550,0.0000,0.0000,-50.2983,0.0009,0.0003,-22.6452,0.0005,0.0001,-0.0002,0.700,0.700,0.700,0.700,635,30,256
256,2.560,0.0000,0.0000,-50.2983,-0.0041,0.0029,-22.6456,0.0014,0.0014,-0.0002,0.700,0.700,0.700,0.700,638,30,257
257,2.570,0.0000,0.0000,-53.9566,-0.0023,-0.0000,-22.6475,-0.0005,0.0004,0.0007,0.700,0.700,0.700,0.700,640,31,258
258,2.580,0.0000,0.0000,-53.9566,0.0012,0.0016,-22.6475,-0.0009,0.0003,-0.0002,0.700,0.700,0.700,0.700,643,31,259
259,2.590,0.0000,0.0000,-53.9566,0.0012,-0.0003,-22.6444,-0.0003,-0.0012,0.0004,0.700,0.700,0.700,0.700,645,31,260
260,2.600,0.0000,0.0000,-53.9566,-0.0006,0.0022,-22.6468,0.0016,0.0003,0.0002,0.700,0.700,0.700,0.700,647,31,261
261,2.610,0.0000,0.0000,-53.9566,0.0007,-0.0042,-22.6411,0.0015,0.0013,-0.0000,0.700,0.700,0.700,0.700,650,31,262
262,2.620,0.0000,0.0000,-53.9566,-0.0018,-0.0003,-22.6448,0.0008,0.0003,-0.0007,0.700,0.700,0.700,0.700,652,31,263
263,2.630,0.0000,0.0000,-53.9566,0.0022,-0.0015,-22.6476,0.0004,0.0003,0.0006,0.700,0.700,0.700,0.700,654,31,264
264,2.640,0.0000,0.0000,-53.9566,-0.0026,0.0056,-22.6447,-0.0015,0.0001,-0.0018,0.700,0.700,0.700,0.700,656,31,265
265,2.650,0.0000,0.0000,-53.9566,-0.0017,0.0006,-22.6455,-0.0001,-0.0006,0.0007,0.700,0.700,0.700,0.700,658,31,266
266,2.660,0.0000,0.0000,-57.7434,0.0004,-0.0014,-22.6416,0.0009,-0.0002,0.0003,0.700,0.700,0.700,0.700,660,32,267
267,2.670,0.0000,0.0000,-57.7434,-0.0011,-0.0022,-22.6460,0.0009,0.0004,0.0001,0.700,0.700,0.700,0.700,662,32,268
268,2.680,0.0000,0.0000,-57.7434,-0.0004,0.0041,-22.6466,-0.0002,-0.0002,0.0003,0.700,0.700,0.700,0.700,665,32,269
269,2.690,0.0000,0.0000,-57.7434,0.0043,-0.0007,-22.6473,0.0012,-0.0001,0.0001,0.700,0.700,0.700,0.700,667,32,270
270,2.700,0.0000,0.0000,-57.7434,0.0018,-0.0004,-22.6466,0.0005,-0.0016,0.0003,0.700,0.700,0.700,0.700,669,32,271
271,2.710,0.0000,0.0000,-57.7434,0.0016,-0.0016,-22.6478,0.0005,-0.0003,-0.0003,0.700,0.700,0.700,0.700,672,32,272
272,2.720,0.0000,0.0000,-57.7434,0.0037,0.0008,-22.6454,-0.0006,0.0011,0.0013,0.700,0.700,0.700,0.700,674,32,273
273,2.730,0.0000,0.0000,-57.7434,-0.0003,-0.0016,-22.6455,-0.0012,-0.0001,-0.0003,0.700,0.700,0.700,0.700,676,32,274
274,2.740,0.0000,0.0000,-57.7434,-0.0019,-0.0012,-22.6447,-0.0008,0.0002,0.0012,0.700,0.700,0.700,0.700,678,32,275
275,2.750,0.0000,0.0000,-61.6586,-0.0003,0.0027,-22.6482,0.0008,-0.0022,-0.0007,0.700,0.700,0.700,0.700,681,33,276
276,2.760,0.0000,0.0000,-61.6586,-0.0008,0.0014,-22.6476,0.0001,-0.0017,0.0004,0.700,0.700,0.700,0.700,683,33,277
277,2.770,0.0000,0.0000,-61.6586,-0.0033,-0.0010,-22.6453,-0.0000,-0.0006,-0.0019,0.700,0.700,0.700,0.700,686,33,278
278,2.780,0.0000,0.0000,-61.6586,0.0033,-0.0002,-22.6489,0.0005,-0.0015,-0.0004,0.700,0.700,0.700,0.700,688,33,279
279,2.790,0.0000,0.0000,-61.6586,-0.0022,-0.0012,-22.6485,-0.0011,0.0002,0.0001,0.700,0.700,0.700,0.700,691,33,280
280,2.800,0.0000,0.0000,-61.6586,-0.0003,0.0019,-22.6467,0.0004,-0.0001,0.0013,0.700,0.700,0.700,0.700,693,33,281
281,2.810,0.0000,0.0000,-61.6586,0.0007,-0.0004,-22.6472,0.0002,-0.0010,-0.0007,0.700,0.700,0.700,0.700,695,33,282
282,2.820,0.0000,0.0000,-61.6586,0.0001,-0.0012,-22.6460,-0.0013,0.0012,0.0013,0.700,0.700,0.700,0.700,697,33,283
283,2.830,0.0000,0.0000,-65.7022,0.0001,-0.0025,-22.6477,-0.0001,-0.0010,-0.0008,0.700,0.700,0.700,0.700,700,34,284
284,2.840,0.0000,0.0000,-65.7022,-0.0025,-0.0001,-22.6474,-0.0003,-0.0001,-0.0002,0.700,0.700,0.700,0.700,702,34,285
285,2.850,0.0000,0.0000,-65.7022,-0.0026,0.0014,-22.6450,-0.0011,0.0001,-0.0004,0.700,0.700,0.700,0.700,705,34,286
286,2.860,0.0000,0.0000,-65.7022,0.0029,0.0023,-22.6455,0.0006,0.0001,-0.0006,0.700,0.700,0.700,0.700,707,34,287
287,2.870,0.0000,0.0000,-65.7022,-0.0000,0.0028,-22.6463,0.0022,0.0006,-0.0006,0.700,0.700,0.700,0.700,709,34,288
288,2.880,0.0000,0.0000,-65.7022,-0.0002,0.0024,-22.6465,0.0015,-0.0016,-0.0023,0.700,0.700,0.700,0.700,711,34,289
289,2.890,0.0000,0.0000,-65.7022,0.0030,-0.0002,-22.6488,-0.0009,0.0003,0.0009,0.700,0.700,0.700,0.700,714,34,290
290,2.900,0.0000,0.0000,-65.7022,0.0008,-0.0022,-22.6448,-0.0005,-0.0007,-0.0001,0.700,0.700,0.700,0.700,716,34,291
291,2.910,0.0000,0.0000,-65.7022,-0.0009,0.0021,-22.6425,-0.0020,0.0005,-0.0004,0.700,0.700,0.700,0.700,718,34,292
292,2.920,0.0000,0.0000,-69.8743,-0.0008,0.0001,-22.6436,-0.0012,-0.0012,0.0014,0.700,0.700,0.700,0.700,721,35,293
293,2.930,0.0000,0.0000,-69.8743,-0.0030,0.0022,-22.6445,0.0006,-0.0010,-0.0005,0.700,0.700,0.700,0.700,723,35,294
294,2.940,0.0000,0.0000,-69.8743,-0.0020,0.0010,-22.6437,0.0009,0.0004,0.0001,0.700,0.700,0.700,0.700,726,35,295
295,2.950,0.0000,0.0000,-69.8743,0.0030,-0.0017,-22.6499,-0.0002,-0.0004,0.0009,0.700,0.700,0.700,0.700,728,35,296
296,2.960,0.0000,0.0000,-69.8743,0.0007,-0.0022,-22.6413,-0.0013,0.0020,0.0005,0.700,0.700,0.700,0.700,731,35,297
297,2.970,0.0000,0.0000,-69.8743,-0.0003,0.0017,-22.6472,0.0002,-0.0007,-0.0017,0.700,0.700,0.700,0.700,733,35,298
298,2.980,0.0000,0.0000,-69.8743,0.0013,-0.0049,-22.6481,-0.0002,-0.0008,-0.0003,0.700,0.700,0.700,0.700,735,35,299
299,2.990,0.0000,0.0000,-69.8743,0.0000,0.0007,-22.6451,0.0001,-0.0002,0.0005,0.700,0.700,0.700,0.700,737,35,300
300,3.000,0.0000,0.0000,-74.1749,0.0011,0.0037,-22.6470,0.0006,-0.0004,0.0013,0.700,0.700,0.700,0.700,739,36,301
301,3.010,0.0000,0.0000,-74.1749,0.0011,0.0014,-22.6458,0.0010,0.0010,-0.0005,0.700,0.700,0.700,0.700,742,36,302
302,3.020,0.0000,0.0000,-74.1749,-0.0012,-0.0002,-22.6464,0.0004,-0.0001,-0.0006,0.700,0.700,0.700,0.700,744,36,303
303,3.030,0.0000,0.0000,-74.1749,-0.0016,0.0018,-22.6452,0.0002,0.0005,-0.0001,0.700,0.700,0.700,0.700,746,36,304
304,3.040,0.0000,0.0000,-74.1749,0.0027,-0.0038,-22.6449,0.0015,0.0008,-0.0004,0.700,0.700,0.700,0.700,749,36,305
305,3.050,0.0000,0.0000,-74.1749,-0.0036,-0.0009,-22.6465,0.0010,-0.0000,-0.0016,0.700,0.700,0.700,0.700,751,36,306
306,3.060,0.0000,0.0000,-74.1749,-0.0006,-0.0006,-22.6447,0.0007,0.0006,0.0010,0.700,0.700,0.700,0.700,754,36,307
307,3.070,0.0000,0.0000,-74.1749,-0.0043,0.0012,-22.6509,0.0006,0.0000,-0.0007,0.700,0.700,0.700,0.700,756,36,308
308,3.080,0.0000,0.0000,-78.6039,-0.0002,-0.0015,-22.6459,0.0005,0.0008,-0.0007,0.700,0.700,0.700,0.700,759,37,309
309,3.090,0.0000,0.0000,-78.6039,-0.0014,-0.0022,-22.6439,0.0016,-0.0007,0.0013,0.700,0.700,0.700,0.700,761,37,310
310,3.100,0.0000,0.0000,-78.6039,-0.0005,-0.0012,-22.6444,-0.0008,-0.0025,0.0004,0.700,0.700,0.700,0.700,764,37,311
311,3.110,0.0000,0.0000,-78.6039,0.0024,-0.0028,-22.6499,0.0004,0.0003,0.0000,0.700,0.700,0.700,0.700,766,37,312
312,3.120,0.0000,0.0000,-78.6039,-0.0019,0.0017,-22.6459,-0.0008,0.0012,-0.0003,0.700,0.700,0.700,0.700,768,37,313
313,3.130,0.0000,0.0000,-78.6039,0.0028,-0.0007,-22.6458,-0.0004,0.0006,-0.0004,0.700,0.700,0.700,0.700,771,37,314
314,3.140,0.0000,0.0000,-78.6039,0.0034,-0.0032,-22.6471,-0.0012,-0.0005,-0.0002,0.700,0.700,0.700,0.700,773,37,315
315,3.150,0.0000,0.0000,-78.6039,-0.0013,0.0001,-22.6454,0.0006,0.0012,-0.0003,0.700,0.700,0.700,0.700,775,37,316
316,3.160,0.0000,0.0000,-78.6039,-0.0005,-0.0024,-22.6460,-0.0024,0.0001,-0.0004,0.700,0.700,0.700,0.700,778,37,317
317,3.170,0.0000,0.0000,-83.1614,0.0002,0.0016,-22.6455,-0.0004,-0.0004,0.0016,0.700,0.700,0.700,0.700,780,38,318
318,3.180,0.0000,0.0000,-83.1614,-0.0020,0.0036,-22.6473,0.0002,-0.0005,-0.0001,0.700,0.700,0.700,0.700,783,38,319
319,3.190,0.0000,0.0000,-83.1614,-0.0006,-0.0006,-22.6468,-0.0005,0.0015,-0.0008,0.700,0.700,0.700,0.700,785,38,320
320,3.200,0.0000,0.0000,-83.1614,0.0004,0.0025,-22.6437,-0.0017,-0.0010,-0.0008,0.700,0.700,0.700,0.700,787,38,321
321,3.210,0.0000,0.0000,-83.1614,0.0045,-0.0007,-22.6436,0.0006,-0.0004,0.0016,0.700,0.700,0.700,0.700,790,38,322
322,3.220,0.0000,0.0000,-83.1614,0.0028,0.0010,-22.6460,0.0000,-0.0011,0.0000,0.700,0.700,0.700,0.700,792,38,323
323,3.230,0.0000,0.0000,-83.1614,0.0059,0.0015,-22.6466,0.0007,0.0008,0.0010,0.700,0.700,0.700,0.700,795,38,324
324,3.240,0.0000,0.0000,-83.1614,-0.0023,-0.0004,-22.6444,0.0006,0.0003,0.0009,0.700,0.700,0.700,0.700,797,38,325
325,3.250,0.0000,0.0000,-87.8474,0.0026,0.0011,-22.6458,0.0003,0.0002,0.0010,0.700,0.700,0.700,0.700,800,39,326
326,3.260,0.0000,0.0000,-87.8474,-0.0013,-0.0003,-22.6439,-0.0012,-0.0005,-0.0008,0.700,0.700,0.700,0.700,802,39,327
327,3.270,0.0000,0.0000,-87.8474,0.0020,-0.0037,-22.6466,0.0004,0.0003,-0.0019,0.700,0.700,0.700,0.700,805,39,328
328,3.280,0.0000,0.0000,-87.8474,-0.0007,0.0009,-22.6455,-0.0011,0.0000,0.0008,0.700,0.700,0.700,0.700,807,39,329
329,3.290,0.0000,0.0000,-87.8474,0.0007,-0.0019,-22.6447,0.0011,-0.0010,0.0015,0.700,0.700,0.700,0.700,810,39,330
330,3.300,0.0000,0.0000,-87.8474,0.0032,-0.0008,-22.6489,-0.0001,-0.0007,0.0010,0.700,0.700,0.700,0.700,812,39,331
331,3.310,0.0000,0.0000,-87.8474,0.0028,0.0022,-22.6471,-0.0006,-0.0005,0.0011,0.700,0.700,0.700,0.700,814,39,332
332,3.320,0.0000,0.0000,-87.8474,0.0005,0.0008,-22.6467,-0.0011,-0.0009,0.0006,0.700,0.700,0.700,0.700,816,39,333
333,3.330,0.0000,0.0000,-92.6618,0.0009,-0.0034,-22.6473,0.0010,0.0010,0.0003,0.700,0.700,0.700,0.700,819,40,334
334,3.340,0.0000,0.0000,-92.6618,0.0001,0.0009,-22.6451,-0.0005,0.0009,0.0011,0.700,0.700,0.700,0.700,821,40,335
335,3.350,0.0000,0.0000,-92.6618,-0.0001,0.0016,-22.6437,-0.0008,-0.0001,0.0010,0.700,0.700,0.700,0.700,823,40,336
336,3.360,0.0000,0.0000,-92.6618,-0.0033,0.0007,-22.6461,0.0014,0.0000,0.0002,0.700,0.700,0.700,0.700,826,40,337
337,3.370,0.0000,0.0000,-92.6618,0.0003,0.0002,-22.6467,0.0003,-0.0003,-0.0002,0.700,0.700,0.700,0.700,828,40,338
338,3.380,0.0000,0.0000,-92.6618,-0.0003,-0.0020,-22.6438,-0.0011,0.0006,-0.0011,0.700,0.700,0.700,0.700,830,40,339
339,3.390,0.0000,0.0000,-92.6618,0.0012,0.0033,-22.6448,-0.0012,0.0000,0.0001,0.700,0.700,0.700,0.700,833,40,340
340,3.400,0.0000,0.0000,-92.6618,-0.0001,0.0010,-22.6460,-0.0009,0.0005,-0.0004,0.700,0.700,0.700,0.700,835,40,341
341,3.410,0.0000,0.0000,-92.6618,0.0014,-0.0019,-22.6448,-0.0000,0.0002,-0.0002,0.700,0.700,0.700,0.700,838,40,342
342,3.420,0.0000,-0.0000,-97.6047,0.0023,0.0004,-22.6519,-0.0007,0.0012,0.0018,0.700,0.700,0.700,0.700,840,41,343
343,3.430,0.0000,-0.0000,-97.6047,0.0021,0.0019,-22.6435,-0.0018,0.0011,-0.0001,0.700,0.700,0.700,0.700,842,41,344
344,3.440,0.0000,-0.0000,-97.6047,-0.0027,-0.0000,-22.6438,-0.0013,0.0017,0.0008,0.700,0.700,0.700,0.700,845,41,345
345,3.450,0.0000,-0.0000,-97.6047,0.0014,0.0013,-22.6478,0.0011,-0.0008,0.0017,0.700,0.700,0.700,0.700,847,41,346
346,3.460,0.0000,-0.0000,-97.6047,0.0019,-0.0005,-22.6487,0.0007,-0.0017,-0.0011,0.700,0.700,0.700,0.700,850,41,347
347,3.470,0.0000,-0.0000,-97.6047,-0.0016,-0.0033,-22.6479,0.0001,-0.0000,0.0014,0.700,0.700,0.700,0.700,852,41,348
348,3.480,0.0000,-0.0000,-97.6047,0.0006,0.0023,-22.6442,0.0001,-0.0009,0.0012,0.700,0.700,0.700,0.700,854,41,349
349,3.490,0.0000,-0.0000,-97.6047,0.0025,-0.0002,-22.6446,-0.0000,-0.0009,0.0009,0.700,0.700,0.700,0.700,856,41,350
350,3.500,0.0000,-0.0000,-102.6760,0.0006,0.0000,-22.6479,0.0004,-0.0006,0.0033,0.700,0.700,0.700,0.700,859,42,351
351,3.510,0.0000,-0.0000,-102.6760,-0.0013,0.0005,-22.6486,-0.0003,0.0018,0.0012,0.700,0.700,0.700,0.700,861,42,352
352,3.520,0.0000,-0.0000,-102.6760,-0.0016,-0.0016,-22.6476,-0.0000,-0.0005,-0.0006,0.700,0.700,0.700,0.700,864,42,353
353,3.530,0.0000,-0.0000,-102.6760,-0.0004,-0.0003,-22.6475,0.0001,-0.0015,0.0003,0.700,0.700,0.700,0.700,866,42,354
354,3.540,0.0000,-0.0000,-102.6760,0.0036,-0.0009,-22.6455,-0.0005,-0.0010,0.0004,0.700,0.700,0.700,0.700,868,42,355
355,3.550,0.0000,-0.0000,-102.6760,0.0014,0.0011,-22.6447,-0.0011,-0.0016,0.0002,0.700,0.700,0.700,0.700,871,42,356
356,3.560,0.0000,-0.0000,-102.6760,0.0026,-0.0007,-22.6459,0.0012,-0.0002,-0.0004,0.700,0.700,0.700,0.700,873,42,357
