step,t_s,n_m,e_m,d_m,ax_body,ay_body,az_body,gx_body,gy_body,gz_body,m0,m1,m2,m3,imu_recv,navsat_recv,motor_send
1246,12.460,0.0000,0.0000,-0.0200,0.0070,0.0027,-9.8036,-0.0009,0.0007,0.0009,0.700,0.700,0.700,0.700,2978,148,1247
1247,12.470,0.0000,0.0000,-0.0200,0.0001,-0.0000,-9.7980,-0.0001,-0.0003,-0.0005,0.700,0.700,0.700,0.700,2980,148,1248
1248,12.480,0.0000,0.0000,-0.0200,-0.0010,0.0013,-9.7986,0.0001,0.0013,-0.0003,0.700,0.700,0.700,0.700,2983,148,1249
1249,12.490,0.0000,0.0000,-0.0200,0.0005,-0.0013,-9.7984,0.0008,-0.0009,0.0004,0.700,0.700,0.700,0.700,2985,148,1250
1250,12.500,0.0000,0.0000,-0.0200,-0.0025,0.0006,-9.7976,0.0013,-0.0011,-0.0000,0.700,0.700,0.700,0.700,2988,148,1251
1251,12.510,0.0000,0.0000,-0.0200,0.0006,-0.0001,-9.7984,-0.0006,0.0002,0.0001,0.700,0.700,0.700,0.700,2990,148,1252
1252,12.520,0.0000,0.0000,-0.0200,0.0001,-0.0018,-9.8018,0.0003,-0.0004,0.0002,0.700,0.700,0.700,0.700,2993,149,1253
1253,12.530,0.0000,0.0000,-0.0200,0.0002,-0.0036,-9.7991,-0.0003,-0.0005,0.0000,0.700,0.700,0.700,0.700,2995,149,1254
1254,12.540,0.0000,0.0000,-0.0200,-0.0001,-0.0011,-9.7969,0.0002,0.0004,-0.0001,0.700,0.700,0.700,0.700,2997,149,1255
1255,12.550,0.0000,0.0000,-0.0200,-0.0013,-0.0032,-9.7971,-0.0010,-0.0003,-0.0003,0.700,0.700,0.700,0.700,2999,149,1256
1256,12.560,0.0000,0.0000,-0.0200,0.0015,0.0040,-9.8016,-0.0009,-0.0007,0.0001,0.700,0.700,0.700,0.700,3002,149,1257
1257,12.570,0.0000,0.0000,-0.0200,0.0008,0.0010,-9.7991,0.0010,0.0009,0.0006,0.700,0.700,0.700,0.700,3004,149,1258
1258,12.580,0.0000,0.0000,-0.0200,0.0020,0.0014,-9.8041,0.0013,-0.0009,0.0009,0.700,0.700,0.700,0.700,3006,149,1259
1259,12.590,0.0000,0.0000,-0.0200,-0.0040,-0.0029,-9.8023,0.0003,-0.0006,0.0006,0.700,0.700,0.700,0.700,3009,149,1260
1260,12.600,0.0000,0.0000,-0.0200,-0.0005,-0.0002,-9.8024,-0.0003,-0.0008,0.0002,0.700,0.700,0.700,0.700,3011,149,1261
1261,12.610,0.0000,0.0000,-0.0200,0.0015,-0.0016,-9.7999,0.0016,0.0003,-0.0009,0.700,0.700,0.700,0.700,3013,150,1262
1262,12.620,0.0000,0.0000,-0.0200,0.0010,-0.0027,-9.8000,0.0003,0.0001,-0.0001,0.700,0.700,0.700,0.700,3016,150,1263
1263,12.630,0.0000,0.0000,-0.0200,0.0026,-0.0033,-9.8019,0.0012,0.0004,0.0005,0.700,0.700,0.700,0.700,3018,150,1264
1264,12.640,0.0000,0.0000,-0.0200,-0.0007,0.0007,-9.7990,0.0002,0.0002,0.0007,0.700,0.700,0.700,0.700,3020,150,1265
1265,12.650,0.0000,0.0000,-0.0200,0.0008,-0.0008,-9.8021,0.0006,-0.0006,0.0004,0.700,0.700,0.700,0.700,3022,150,1266
1266,12.660,0.0000,0.0000,-0.0200,-0.0007,0.0001,-9.8024,-0.0010,0.0010,-0.0000,0.700,0.700,0.700,0.700,3024,150,1267
1267,12.670,0.0000,0.0000,-0.0200,0.0031,0.0022,-9.7993,-0.0010,0.0001,-0.0009,0.700,0.700,0.700,0.700,3027,150,1268
1268,12.680,0.0000,0.0000,-0.0200,0.0006,-0.0002,-9.7976,-0.0010,0.0014,0.0001,0.700,0.700,0.700,0.700,3029,150,1269
1269,12.690,0.0000,0.0000,-0.0200,0.0009,-0.0003,-9.7990,-0.0006,0.0005,-0.0010,0.700,0.700,0.700,0.700,3032,151,1270
1270,12.700,0.0000,0.0000,-0.0200,-0.0008,0.0017,-9.8021,-0.0007,0.0011,-0.0000,0.700,0.700,0.700,0.700,3034,151,1271
1271,12.710,0.0000,0.0000,-0.0200,0.0010,0.0020,-9.7992,0.0012,0.0011,0.0003,0.700,0.700,0.700,0.700,3037,151,1272
1272,12.720,0.0000,0.0000,-0.0200,-0.0017,-0.0034,-9.8032,0.0003,-0.0011,-0.0003,0.700,0.700,0.700,0.700,3039,151,1273
1273,12.730,0.0000,0.0000,-0.0200,0.0031,-0.0051,-9.7960,0.0003,0.0013,-0.0000,0.700,0.700,0.700,0.700,3041,151,1274
1274,12.740,0.0000,0.0000,-0.0200,-0.0021,-0.0001,-9.7973,0.0001,-0.0002,-0.0003,0.700,0.700,0.700,0.700,3044,151,1275
1275,12.750,0.0000,0.0000,-0.0200,-0.0007,0.0004,-9.8020,-0.0002,-0.0016,0.0002,0.700,0.700,0.700,0.700,3046,151,1276
1276,12.760,0.0000,0.0000,-0.0200,0.0048,0.0002,-9.7987,0.0004,0.0010,-0.0009,0.700,0.700,0.700,0.700,3049,151,1277
1277,12.770,0.0000,0.0000,-0.0200,-0.0011,-0.0007,-9.7988,0.0000,-0.0010,-0.0011,0.700,0.700,0.700,0.700,3051,151,1278
1278,12.780,0.0000,0.0000,-0.0200,0.0005,-0.0018,-9.7976,0.0012,0.0006,-0.0019,0.700,0.700,0.700,0.700,3053,152,1279
1279,12.790,0.0000,0.0000,-0.0200,0.0026,0.0011,-9.8002,-0.0008,0.0001,-0.0005,0.700,0.700,0.700,0.700,3055,152,1280
1280,12.800,0.0000,0.0000,-0.0200,0.0012,0.0018,-9.8010,0.0012,-0.0005,0.0000,0.700,0.700,0.700,0.700,3058,152,1281
1281,12.810,0.0000,0.0000,-0.0200,-0.0037,0.0004,-9.8033,-0.0008,-0.0013,-0.0010,0.700,0.700,0.700,0.700,3060,152,1282
1282,12.820,0.0000,0.0000,-0.0200,-0.0004,-0.0019,-9.8018,-0.0001,0.0006,-0.0007,0.700,0.700,0.700,0.700,3063,152,1283
1283,12.830,0.0000,0.0000,-0.0200,0.0016,0.0022,-9.7970,0.0002,-0.0018,0.0004,0.700,0.700,0.700,0.700,3065,152,1284
1284,12.840,0.0000,0.0000,-0.0200,-0.0014,0.0031,-9.7980,0.0016,-0.0000,0.0005,0.700,0.700,0.700,0.700,3068,152,1285
1285,12.850,0.0000,0.0000,-0.0200,-0.0016,-0.0019,-9.7993,0.0008,-0.0007,-0.0011,0.700,0.700,0.700,0.700,3070,152,1286
1286,12.860,0.0000,0.0000,-0.0200,0.0011,-0.0025,-9.8017,0.0004,0.0011,-0.0008,0.700,0.700,0.700,0.700,3072,153,1287
1287,12.870,0.0000,0.0000,-0.0200,0.0035,-0.0022,-9.7993,-0.0010,0.0000,0.0008,0.700,0.700,0.700,0.700,3075,153,1288
1288,12.880,0.0000,0.0000,-0.0200,0.0005,0.0002,-9.8006,0.0000,0.0014,-0.0017,0.700,0.700,0.700,0.700,3077,153,1289
1289,12.890,0.0000,0.0000,-0.0200,0.0061,0.0033,-9.8006,0.0001,-0.0001,0.0004,0.700,0.700,0.700,0.700,3080,153,1290
1290,12.900,0.0000,0.0000,-0.0200,0.0005,0.0003,-9.8054,0.0001,0.0001,0.0008,0.700,0.700,0.700,0.700,3082,153,1291
1291,12.910,0.0000,0.0000,-0.0200,0.0022,-0.0018,-9.8024,0.0009,-0.0008,-0.0008,0.700,0.700,0.700,0.700,3084,153,1292
1292,12.920,0.0000,0.0000,-0.0200,-0.0004,-0.0006,-9.7998,0.0001,0.0001,-0.0010,0.700,0.700,0.700,0.700,3087,153,1293
1293,12.930,0.0000,0.0000,-0.0200,-0.0017,-0.0022,-9.8034,-0.0017,-0.0001,-0.0003,0.700,0.700,0.700,0.700,3089,153,1294
1294,12.940,0.0000,0.0000,-0.0200,-0.0019,-0.0008,-9.7998,-0.0010,-0.0003,0.0004,0.700,0.700,0.700,0.700,3091,153,1295
1295,12.950,0.0000,0.0000,-0.0200,-0.0006,-0.0003,-9.7979,0.0007,-0.0011,0.0004,0.700,0.700,0.700,0.700,3094,154,1296
1296,12.960,0.0000,0.0000,-0.0200,-0.0008,0.0027,-9.8004,0.0004,0.0000,0.0009,0.700,0.700,0.700,0.700,3096,154,1297
1297,12.970,0.0000,0.0000,-0.0200,0.0018,-0.0029,-9.7944,0.0005,0.0006,0.0007,0.700,0.700,0.700,0.700,3099,154,1298
1298,12.980,0.0000,0.0000,-0.0200,-0.0031,0.0007,-9.7993,-0.0024,0.0001,0.0005,0.700,0.700,0.700,0.700,3101,154,1299
1299,12.990,0.0000,0.0000,-0.0200,0.0007,0.0020,-9.7983,-0.0016,0.0007,0.0002,0.700,0.700,0.700,0.700,3103,154,1300
1300,13.000,0.0000,0.0000,-0.0200,-0.0014,-0.0012,-9.7994,-0.0002,-0.0001,0.0014,0.700,0.700,0.700,0.700,3106,154,1301
1301,13.010,0.0000,0.0000,-0.0200,-0.0030,0.0002,-9.7993,-0.0016,0.0019,0.0006,0.700,0.700,0.700,0.700,3108,154,1302
1302,13.020,0.0000,0.0000,-0.0200,-0.0012,-0.0016,-9.7980,-0.0007,-0.0010,0.0020,0.700,0.700,0.700,0.700,3110,154,1303
1303,13.030,0.0000,0.0000,-0.0200,0.0026,0.0010,-9.8008,-0.0005,-0.0008,-0.0002,0.700,0.700,0.700,0.700,3113,155,1304
1304,13.040,0.0000,0.0000,-0.0200,-0.0022,0.0016,-9.7956,-0.0008,-0.0002,0.0000,0.700,0.700,0.700,0.700,3115,155,1305
1305,13.050,0.0000,0.0000,-0.0200,0.0017,0.0031,-9.7961,-0.0011,-0.0007,-0.0008,0.700,0.700,0.700,0.700,3117,155,1306
1306,13.060,0.0000,0.0000,-0.0200,-0.0018,0.0016,-9.7966,0.0016,0.0004,0.0017,0.700,0.700,0.700,0.700,3119,155,1307
1307,13.070,0.0000,0.0000,-0.0200,-0.0047,0.0037,-9.8024,0.0006,0.0005,0.0004,0.700,0.700,0.700,0.700,3122,155,1308
1308,13.080,0.0000,0.0000,-0.0200,-0.0010,0.0018,-9.8012,-0.0003,-0.0012,0.0008,0.700,0.700,0.700,0.700,3124,155,1309
1309,13.090,0.0000,0.0000,-0.0200,0.0013,0.0022,-9.7979,-0.0003,0.0007,-0.0005,0.700,0.700,0.700,0.700,3127,155,1310
1310,13.100,0.0000,0.0000,-0.0200,0.0034,-0.0017,-9.7991,-0.0008,-0.0010,0.0011,0.700,0.700,0.700,0.700,3129,155,1311
1311,13.110,0.0000,0.0000,-0.0200,0.0006,-0.0008,-9.7979,0.0003,-0.0002,-0.0010,0.700,0.700,0.700,0.700,3131,155,1312
1312,13.120,0.0000,0.0000,-0.0200,0.0015,-0.0028,-9.7991,-0.0003,-0.0002,0.0006,0.700,0.700,0.700,0.700,3133,156,1313
1313,13.130,0.0000,0.0000,-0.0200,0.0015,0.0015,-9.7988,-0.0003,-0.0005,-0.0008,0.700,0.700,0.700,0.700,3135,156,1314
1314,13.140,0.0000,0.0000,-0.0200,-0.0012,-0.0064,-9.8007,-0.0016,0.0000,-0.0002,0.700,0.700,0.700,0.700,3138,156,1315
1315,13.150,0.0000,0.0000,-0.0200,-0.0004,0.0005,-9.7995,0.0006,-0.0010,-0.0003,0.700,0.700,0.700,0.700,3140,156,1316
1316,13.160,0.0000,0.0000,-0.0200,-0.0006,0.0005,-9.7993,0.0004,0.0015,0.0001,0.700,0.700,0.700,0.700,3142,156,1317
1317,13.170,0.0000,0.0000,-0.0200,0.0024,-0.0048,-9.8024,-0.0002,-0.0002,0.0012,0.700,0.700,0.700,0.700,3145,156,1318
1318,13.180,0.0000,0.0000,-0.0200,-0.0021,-0.0037,-9.8026,-0.0003,-0.0018,-0.0010,0.700,0.700,0.700,0.700,3147,156,1319
1319,13.190,0.0000,0.0000,-0.0200,0.0017,0.0041,-9.8003,0.0007,0.0002,-0.0005,0.700,0.700,0.700,0.700,3150,156,1320
1320,13.200,0.0000,0.0000,-0.0200,0.0023,-0.0012,-9.8014,-0.0011,-0.0002,-0.0003,0.700,0.700,0.700,0.700,3152,157,1321
1321,13.210,0.0000,0.0000,-0.0200,-0.0023,-0.0013,-9.8033,0.0003,-0.0003,-0.0020,0.700,0.700,0.700,0.700,3154,157,1322
1322,13.220,0.0000,0.0000,-0.0200,-0.0036,-0.0002,-9.7989,-0.0001,0.0003,-0.0000,0.700,0.700,0.700,0.700,3157,157,1323
1323,13.230,0.0000,0.0000,-0.0200,-0.0007,0.0006,-9.7983,-0.0001,-0.0005,-0.0000,0.700,0.700,0.700,0.700,3159,157,1324
1324,13.240,0.0000,0.0000,-0.0200,-0.0003,-0.0066,-9.8028,-0.0002,0.0014,-0.0004,0.700,0.700,0.700,0.700,3161,157,1325
1325,13.250,0.0000,0.0000,-0.0200,0.0016,0.0008,-9.8006,-0.0002,-0.0017,0.0002,0.700,0.700,0.700,0.700,3163,157,1326
1326,13.260,0.0000,0.0000,-0.0200,-0.0021,-0.0020,-9.8000,-0.0009,0.0004,0.0009,0.700,0.700,0.700,0.700,3165,157,1327
1327,13.270,0.0000,0.0000,-0.0200,0.0019,0.0029,-9.8011,0.0006,-0.0017,0.0014,0.700,0.700,0.700,0.700,3167,157,1328
1328,13.280,0.0000,0.0000,-0.0200,-0.0026,0.0022,-9.8002,-0.0005,0.0020,-0.0008,0.700,0.700,0.700,0.700,3169,157,1329
1329,13.290,0.0000,0.0000,-0.0200,-0.0030,0.0014,-9.8012,0.0007,-0.0011,0.0002,0.700,0.700,0.700,0.700,3172,158,1330
1330,13.300,0.0000,0.0000,-0.0200,0.0004,-0.0014,-9.8009,0.0008,-0.0002,0.0006,0.700,0.700,0.700,0.700,3174,158,1331
1331,13.310,0.0000,0.0000,-0.0200,0.0026,-0.0006,-9.8017,-0.0006,0.0006,0.0008,0.700,0.700,0.700,0.700,3176,158,1332
1332,13.320,0.0000,0.0000,-0.0200,-0.0032,-0.0008,-9.8010,-0.0010,-0.0001,0.0007,0.700,0.700,0.700,0.700,3178,158,1333
1333,13.330,0.0000,0.0000,-0.0200,-0.0033,0.0024,-9.7978,0.0000,0.0001,0.0003,0.700,0.700,0.700,0.700,3181,158,1334
1334,13.340,0.0000,0.0000,-0.0200,-0.0019,-0.0016,-9.7987,-0.0002,-0.0002,0.0005,0.700,0.700,0.700,0.700,3183,158,1335
1335,13.350,0.0000,0.0000,-0.0200,0.0018,0.0019,-9.8031,-0.0009,-0.0001,-0.0008,0.700,0.700,0.700,0.700,3186,158,1336
1336,13.360,0.0000,0.0000,-0.0200,0.0009,0.0003,-9.7993,0.0006,-0.0002,-0.0012,0.700,0.700,0.700,0.700,3188,158,1337
1337,13.370,0.0000,0.0000,-0.0200,0.0011,0.0011,-9.7980,0.0008,-0.0004,0.0004,0.700,0.700,0.700,0.700,3191,158,1338
1338,13.380,0.0000,0.0000,-0.0200,0.0029,-0.0027,-9.7997,0.0008,0.0006,-0.0002,0.700,0.700,0.700,0.700,3193,159,1339
1339,13.390,0.0000,0.0000,-0.0200,-0.0002,0.0001,-9.7973,-0.0005,0.0000,0.0003,0.700,0.700,0.700,0.700,3195,159,1340
1340,13.400,0.0000,0.0000,-0.0200,-0.0004,-0.0032,-9.7973,-0.0005,0.0000,-0.0013,0.700,0.700,0.700,0.700,3198,159,1341
1341,13.410,0.0000,0.0000,-0.0200,-0.0024,0.0031,-9.7984,0.0003,0.0001,-0.0005,0.700,0.700,0.700,0.700,3200,159,1342
1342,13.420,0.0000,0.0000,-0.0200,0.0004,-0.0019,-9.8004,0.0000,-0.0004,0.0008,0.700,0.700,0.700,0.700,3203,159,1343
1343,13.430,0.0000,0.0000,-0.0200,0.0004,0.0007,-9.8004,-0.0003,0.0001,0.0010,0.700,0.700,0.700,0.700,3205,159,1344
1344,13.440,0.0000,0.0000,-0.0200,0.0014,-0.0030,-9.7992,-0.0001,0.0003,0.0013,0.700,0.700,0.700,0.700,3208,159,1345
1345,13.450,0.0000,0.0000,-0.0200,-0.0021,-0.0000,-9.7983,-0.0011,0.0004,0.0008,0.700,0.700,0.700,0.700,3210,159,1346
1346,13.460,0.0000,0.0000,-0.0200,0.0030,-0.0013,-9.7995,-0.0008,-0.0006,0.0004,0.700,0.700,0.700,0.700,3212,160,1347
1347,13.470,0.0000,0.0000,-0.0200,0.0009,-0.0015,-9.7997,0.0015,-0.0019,-0.0008,0.700,0.700,0.700,0.700,3215,160,1348
1348,13.480,0.0000,0.0000,-0.0200,0.0006,0.0001,-9.7962,-0.0010,-0.0017,0.0003,0.700,0.700,0.700,0.700,3217,160,1349
1349,13.490,0.0000,0.0000,-0.0200,-0.0018,0.0011,-9.8003,0.0013,0.0011,-0.0001,0.700,0.700,0.700,0.700,3219,160,1350
1350,13.500,0.0000,0.0000,-0.0200,0.0022,-0.0028,-9.8007,-0.0007,0.0000,0.0009,0.700,0.700,0.700,0.700,3222,160,1351
1351,13.510,0.0000,0.0000,-0.0200,0.0001,0.0015,-9.7979,-0.0009,0.0007,-0.0005,0.700,0.700,0.700,0.700,3224,160,1352
1352,13.520,0.0000,0.0000,-0.0200,-0.0019,-0.0037,-9.8001,-0.0005,0.0012,-0.0008,0.700,0.700,0.700,0.700,3227,160,1353
1353,13.530,0.0000,0.0000,-0.0200,-0.0005,-0.0020,-9.7988,-0.0006,0.0011,0.0015,0.700,0.700,0.700,0.700,3229,160,1354
1354,13.540,0.0000,0.0000,-0.0200,-0.0014,-0.0017,-9.7980,-0.0000,0.0003,-0.0001,0.700,0.700,0.700,0.700,3231,160,1355
1355,13.550,0.0000,0.0000,-0.0200,0.0001,0.0035,-9.8007,-0.0005,0.0001,0.0016,0.700,0.700,0.700,0.700,3233,161,1356
1356,13.560,0.0000,0.0000,-0.0200,-0.0018,-0.0004,-9.8011,-0.0007,0.0006,-0.0010,0.700,0.700,0.700,0.700,3236,161,1357
1357,13.570,0.0000,0.0000,-0.0200,0.0017,0.0003,-9.8045,0.0009,0.0007,-0.0008,0.700,0.700,0.700,0.700,3238,161,1358
1358,13.580,0.0000,0.0000,-0.0200,-0.0050,-0.0016,-9.8001,0.0005,0.0002,-0.0014,0.700,0.700,0.700,0.700,3241,161,1359
1359,13.590,0.0000,0.0000,-0.0200,-0.0043,0.0006,-9.7989,-0.0006,0.0001,-0.0007,0.700,0.700,0.700,0.700,3243,161,1360
1360,13.600,0.0000,0.0000,-0.0200,0.0042,0.0004,-9.8015,0.0007,0.0018,-0.0010,0.700,0.700,0.700,0.700,3245,161,1361
1361,13.610,0.0000,0.0000,-0.0200,0.0026,-0.0015,-9.8016,0.0013,-0.0004,0.0006,0.700,0.700,0.700,0.700,3247,161,1362
1362,13.620,0.0000,0.0000,-0.0200,0.0024,0.0008,-9.7994,-0.0004,0.0012,-0.0015,0.700,0.700,0.700,0.700,3250,161,1363
1363,13.630,0.0000,0.0000,-0.0200,-0.0005,0.0013,-9.8026,0.0011,-0.0004,0.0006,0.700,0.700,0.700,0.700,3252,162,1364
1364,13.640,0.0000,0.0000,-0.0200,0.0001,-0.0018,-9.8010,-0.0005,-0.0006,0.0000,0.700,0.700,0.700,0.700,3254,162,1365
1365,13.650,0.0000,0.0000,-0.0200,-0.0021,0.0001,-9.7994,0.0005,-0.0013,-0.0001,0.700,0.700,0.700,0.700,3257,162,1366
1366,13.660,0.0000,0.0000,-0.0200,-0.0051,-0.0004,-9.7999,0.0000,-0.0005,0.0001,0.700,0.700,0.700,0.700,3259,162,1367
1367,13.670,0.0000,0.0000,-0.0200,-0.0006,0.0019,-9.7973,0.0011,0.0016,0.0002,0.700,0.700,0.700,0.700,3261,162,1368
1368,13.680,0.0000,0.0000,-0.0200,0.0019,-0.0004,-9.7997,-0.0005,-0.0003,-0.0014,0.700,0.700,0.700,0.700,3264,162,1369
1369,13.690,0.0000,0.0000,-0.0200,-0.0017,-0.0002,-9.7968,-0.0003,0.0010,-0.0012,0.700,0.700,0.700,0.700,3266,162,1370
1370,13.700,0.0000,0.0000,-0.0200,-0.0008,0.0002,-9.8030,-0.0007,-0.0005,-0.0005,0.700,0.700,0.700,0.700,3268,162,1371
1371,13.710,0.0000,0.0000,-0.0200,0.0000,-0.0017,-9.8015,-0.0009,-0.0001,-0.0012,0.700,0.700,0.700,0.700,3271,162,1372
1372,13.720,0.0000,0.0000,-0.0200,-0.0038,-0.0007,-9.8001,0.0008,0.0004,-0.0013,0.700,0.700,0.700,0.700,3273,163,1373
1373,13.730,0.0000,0.0000,-0.0200,-0.0002,-0.0019,-9.7992,-0.0000,0.0005,0.0005,0.700,0.700,0.700,0.700,3276,163,1374
1374,13.740,0.0000,0.0000,-0.0200,-0.0039,0.0015,-9.8014,0.0003,0.0006,-0.0001,0.700,0.700,0.700,0.700,3278,163,1375
1375,13.750,0.0000,0.0000,-0.0200,-0.0001,-0.0013,-9.7980,-0.0010,-0.0014,0.0008,0.700,0.700,0.700,0.700,3280,163,1376
1376,13.760,0.0000,0.0000,-0.0200,0.0013,-0.0011,-9.7992,0.0013,-0.0012,0.0000,0.700,0.700,0.700,0.700,3282,163,1377
1377,13.770,0.0000,0.0000,-0.0200,-0.0031,-0.0041,-9.8006,0.0005,-0.0007,-0.0005,0.700,0.700,0.700,0.700,3285,163,1378
1378,13.780,0.0000,0.0000,-0.0200,0.0015,-0.0021,-9.8007,0.0009,-0.0010,-0.0000,0.700,0.700,0.700,0.700,3287,163,1379
1379,13.790,0.0000,0.0000,-0.0200,-0.0007,-0.0021,-9.7974,0.0002,0.0004,0.0006,0.700,0.700,0.700,0.700,3289,163,1380
1380,13.800,0.0000,0.0000,-0.0200,0.0021,-0.0022,-9.7990,-0.0008,0.0017,0.0010,0.700,0.700,0.700,0.700,3292,164,1381
1381,13.810,0.0000,0.0000,-0.0200,-0.0009,0.0032,-9.8031,0.0008,0.0005,-0.0006,0.700,0.700,0.700,0.700,3294,164,1382
1382,13.820,0.0000,0.0000,-0.0200,0.0038,0.0005,-9.7974,0.0002,-0.0011,0.0005,0.700,0.700,0.700,0.700,3296,164,1383
1383,13.830,0.0000,0.0000,-0.0200,0.0006,-0.0009,-9.8029,0.0005,0.0001,-0.0004,0.700,0.700,0.700,0.700,3299,164,1384
1384,13.840,0.0000,0.0000,-0.0200,-0.0011,-0.0010,-9.8008,0.0007,0.0009,-0.0014,0.700,0.700,0.700,0.700,3301,164,1385
1385,13.850,0.0000,0.0000,-0.0200,0.0012,0.0019,-9.8008,0.0003,-0.0000,-0.0009,0.700,0.700,0.700,0.700,3303,164,1386
1386,13.860,0.0000,0.0000,-0.0200,0.0016,0.0014,-9.8006,-0.0000,-0.0001,-0.0014,0.700,0.700,0.700,0.700,3306,164,1387
1387,13.870,0.0000,0.0000,-0.0200,-0.0013,0.0022,-9.7987,0.0006,0.0012,0.0028,0.700,0.700,0.700,0.700,3308,164,1388
1388,13.880,0.0000,0.0000,-0.0200,-0.0008,0.0007,-9.8022,0.0002,0.0013,0.0006,0.700,0.700,0.700,0.700,3311,164,1389
1389,13.890,0.0000,0.0000,-0.0200,-0.0007,-0.0011,-9.8002,0.0001,-0.0016,0.0003,0.700,0.700,0.700,0.700,3313,165,1390
1390,13.900,0.0000,0.0000,-0.0200,0.0008,-0.0008,-9.8005,0.0004,-0.0002,-0.0010,0.700,0.700,0.700,0.700,3315,165,1391
1391,13.910,0.0000,0.0000,-0.0200,0.0013,-0.0014,-9.8003,-0.0008,0.0001,-0.0010,0.700,0.700,0.700,0.700,3318,165,1392
1392,13.920,0.0000,0.0000,-0.0200,-0.0008,0.0003,-9.7983,0.0004,0.0008,0.0013,0.700,0.700,0.700,0.700,3320,165,1393
1393,13.930,0.0000,0.0000,-0.0200,-0.0007,-0.0014,-9.7981,-0.0004,0.0012,0.0013,0.700,0.700,0.700,0.700,3323,165,1394
1394,13.940,0.0000,0.0000,-0.0200,-0.0011,0.0023,-9.8065,0.0018,-0.0001,-0.0003,0.700,0.700,0.700,0.700,3325,165,1395
1395,13.950,0.0000,0.0000,-0.0200,-0.0017,0.0001,-9.8009,0.0001,0.0002,-0.0000,0.700,0.700,0.700,0.700,3327,165,1396
1396,13.960,0.0000,0.0000,-0.0200,0.0015,0.0002,-9.7932,0.0005,0.0000,0.0029,0.700,0.700,0.700,0.700,3329,165,1397
1397,13.970,0.0000,0.0000,-0.0200,-0.0034,-0.0008,-9.8005,0.0002,-0.0005,0.0006,0.700,0.700,0.700,0.700,3332,166,1398
1398,13.980,0.0000,0.0000,-0.0200,0.0025,0.0004,-9.8003,0.0009,-0.0008,0.0002,0.700,0.700,0.700,0.700,3334,166,1399
1399,13.990,0.0000,0.0000,-0.0200,0.0011,-0.0048,-9.7972,0.0017,0.0018,0.0008,0.700,0.700,0.700,0.700,3337,166,1400
1400,14.000,0.0000,0.0000,-0.0200,-0.0054,-0.0008,-9.8002,-0.0019,0.0002,0.0006,0.700,0.700,0.700,0.700,3339,166,1401
1401,14.010,0.0000,0.0000,-0.0200,0.0014,-0.0008,-9.7990,0.0000,-0.0013,0.0011,0.700,0.700,0.700,0.700,3341,166,1402
1402,14.020,0.0000,0.0000,-0.0200,-0.0008,0.0039,-9.8018,0.0005,-0.0009,0.0012,0.700,0.700,0.700,0.700,3344,166,1403
1403,14.030,0.0000,0.0000,-0.0200,0.0007,-0.0010,-9.8040,0.0008,-0.0005,-0.0001,0.700,0.700,0.700,0.700,3346,166,1404
1404,14.040,0.0000,0.0000,-0.0200,-0.0015,0.0022,-9.7997,-0.0009,-0.0001,-0.0009,0.700,0.700,0.700,0.700,3348,166,1405
1405,14.050,0.0000,0.0000,-0.0200,0.0021,0.0049,-9.7995,-0.0001,-0.0012,0.0003,0.700,0.700,0.700,0.700,3351,166,1406
1406,14.060,0.0000,0.0000,-0.0200,0.0009,-0.0024,-9.8061,0.0003,-0.0005,0.0003,0.700,0.700,0.700,0.700,3353,167,1407
1407,14.070,0.0000,0.0000,-0.0200,0.0033,-0.0021,-9.7998,0.0003,-0.0003,-0.0006,0.700,0.700,0.700,0.700,3356,167,1408
1408,14.080,0.0000,0.0000,-0.0200,-0.0004,0.0013,-9.8002,-0.0006,0.0008,-0.0005,0.700,0.700,0.700,0.700,3358,167,1409
1409,14.090,0.0000,0.0000,-0.0200,0.0006,0.0009,-9.8003,-0.0000,0.0007,-0.0000,0.700,0.700,0.700,0.700,3360,167,1410
1410,14.100,0.0000,0.0000,-0.0200,0.0016,-0.0034,-9.7995,0.0008,0.0006,0.0016,0.700,0.700,0.700,0.700,3362,167,1411
1411,14.110,0.0000,0.0000,-0.0200,0.0057,0.0032,-9.7979,-0.0012,-0.0004,-0.0010,0.700,0.700,0.700,0.700,3364,167,1412
1412,14.120,0.0000,0.0000,-0.0200,0.0036,-0.0002,-9.8000,0.0006,0.0008,-0.0008,0.700,0.700,0.700,0.700,3367,167,1413
1413,14.130,0.0000,0.0000,-0.0200,0.0061,-0.0025,-9.8030,0.0001,0.0002,-0.0010,0.700,0.700,0.700,0.700,3369,167,1414
1414,14.140,0.0000,0.0000,-0.0200,-0.0034,0.0017,-9.8051,-0.0002,0.0018,-0.0009,0.700,0.700,0.700,0.700,3372,168,1415
1415,14.150,0.0000,0.0000,-0.0200,-0.0020,-0.0025,-9.7989,0.0007,-0.0014,-0.0007,0.700,0.700,0.700,0.700,3374,168,1416
1416,14.160,0.0000,0.0000,-0.0200,0.0012,-0.0025,-9.7978,0.0010,-0.0001,0.0000,0.700,0.700,0.700,0.700,3377,168,1417
1417,14.170,0.0000,0.0000,-0.0200,0.0010,0.0022,-9.7987,-0.0001,0.0010,0.0003,0.700,0.700,0.700,0.700,3379,168,1418
1418,14.180,0.0000,0.0000,-0.0200,0.0036,-0.0024,-9.7999,0.0005,0.0014,0.0004,0.700,0.700,0.700,0.700,3381,168,1419
