step,t_s,n_m,e_m,d_m,ax_body,ay_body,az_body,gx_body,gy_body,gz_body,m0,m1,m2,m3,imu_recv,navsat_recv,motor_send
361,3.610,1.9099,0.8936,-0.0275,-0.9517,0.2130,9.8006,0.0010,-0.0004,0.8078,0.919,0.575,0.902,0.396,889,211,362
362,3.620,1.9099,0.8936,-0.0275,11.1597,-2.0008,9.7937,-0.0010,-0.0015,0.5130,0.670,1.000,0.000,0.000,891,211,363
363,3.630,1.8926,0.8805,-0.0275,-12.9045,2.4748,9.7878,-0.0011,-0.0006,0.5373,0.248,0.000,1.000,0.988,893,212,364
364,3.640,1.8926,0.8805,-0.0275,8.1342,-1.5424,9.7951,0.0006,-0.0012,0.9770,1.000,0.948,0.000,0.000,895,212,365
365,3.650,1.8760,0.8699,-0.0275,6.8538,-1.3851,9.7994,-0.0017,0.0010,0.9232,0.432,0.109,1.000,0.875,898,213,366
366,3.660,1.8760,0.8699,-0.0275,8.6506,-1.8390,9.7997,-0.0016,-0.0022,0.7851,0.903,1.000,0.000,0.000,900,213,367
367,3.670,1.8596,0.8596,-0.0275,-10.1371,2.3601,9.7936,-0.0005,0.0014,0.4666,0.307,0.240,0.976,1.000,902,214,368
368,3.680,1.8435,0.8496,-0.0275,16.2801,-3.7035,9.8098,0.0005,-0.0017,-0.0080,0.824,0.971,0.393,0.604,905,215,369
369,3.690,1.8435,0.8496,-0.0275,14.5736,-3.3357,9.7978,0.0004,0.0012,0.4554,1.000,0.896,0.000,0.000,907,215,370
370,3.700,1.8277,0.8400,-0.0275,-15.0289,-9.6932,9.7897,-0.0012,-0.0007,0.5195,0.442,0.147,1.000,0.927,909,216,371
371,3.710,1.8277,0.8400,-0.0275,-14.7831,-8.0570,9.7906,0.0006,-0.0012,-2.5306,0.000,1.000,0.000,0.000,912,216,372
372,3.720,1.8093,0.8309,-0.0275,-2.1033,-12.1731,9.7954,0.0004,-0.0003,-2.1886,0.000,0.105,0.722,1.000,914,217,373
373,3.730,1.8093,0.8309,-0.0275,17.5951,-3.3024,9.7989,0.0013,0.0005,-0.8963,1.000,0.578,0.000,0.000,916,217,374
374,3.740,1.7880,0.8244,-0.0275,-2.9046,-17.9270,9.8010,0.0004,-0.0014,-0.2605,0.000,0.000,1.000,0.491,918,218,375
375,3.750,1.7643,0.8226,-0.0275,20.9320,11.3491,9.7948,0.0017,0.0024,0.7867,0.781,0.694,1.000,0.000,921,219,376
376,3.760,1.7643,0.8226,-0.0275,1.2933,5.6725,9.8000,0.0010,0.0018,1.2552,1.000,0.102,0.000,0.000,923,219,377
377,3.770,1.7412,0.8220,-0.0275,-5.2686,-26.3245,9.7990,-0.0002,-0.0015,1.8198,0.000,0.000,1.000,0.000,925,220,378
378,3.780,1.7412,0.8220,-0.0275,15.2138,-12.0405,9.7994,-0.0001,0.0008,0.0710,0.927,1.000,0.000,0.000,927,220,379
379,3.790,1.7197,0.8253,-0.0275,2.0990,10.7882,9.8019,0.0003,-0.0011,-4.2020,0.000,1.000,0.500,0.525,930,221,380
380,3.800,1.7197,0.8253,-0.0275,-12.0144,18.3177,9.7993,0.0001,0.0003,-4.7891,0.782,1.000,0.000,0.104,932,221,381
381,3.810,1.6996,0.8308,-0.0275,-2.4713,30.7321,9.7977,0.0012,-0.0009,-3.7171,0.000,1.000,0.939,0.016,934,222,382
382,3.820,1.6996,0.8308,-0.0275,-1.4741,33.1007,9.7981,0.0001,-0.0010,-3.1674,1.000,0.591,0.000,0.000,936,222,383
383,3.830,1.6840,0.8287,-0.0275,15.1557,13.8971,9.8021,-0.0001,-0.0003,-2.4393,0.295,0.972,0.941,0.584,938,223,384
384,3.840,1.6737,0.8209,-0.0275,-39.8465,-0.2764,9.7996,-0.0002,0.0005,-3.0918,0.573,0.998,0.000,1.000,941,224,385
385,3.850,1.6737,0.8209,-0.0275,-28.6115,16.4765,9.8022,0.0001,0.0008,-0.5585,1.000,0.157,0.000,0.000,943,224,386
386,3.860,1.6593,0.8035,-0.0275,-4.3817,-2.5435,9.8001,0.0007,0.0001,1.8842,0.418,0.000,1.000,0.401,946,225,387
387,3.870,1.6593,0.8035,-0.0275,-10.3903,-0.0177,9.7950,0.0011,-0.0000,0.7188,0.306,1.000,0.000,0.000,948,225,388
388,3.880,1.6444,0.7817,-0.0275,20.6845,12.9684,9.8035,-0.0002,-0.0026,-0.9020,0.000,0.000,0.000,1.000,950,226,389
389,3.890,1.6444,0.7817,-0.0275,-3.3742,-0.0695,9.8014,0.0005,0.0011,0.6116,1.000,0.802,0.000,0.000,952,226,390
390,3.900,1.6306,0.7592,-0.0275,10.1689,9.4317,9.7983,-0.0001,-0.0002,2.5658,0.703,0.000,1.000,0.777,955,227,391
391,3.910,1.6165,0.7358,-0.0275,-10.8244,0.4376,9.8023,-0.0005,0.0005,1.8725,0.899,0.515,0.605,0.773,957,228,392
392,3.920,1.6165,0.7358,-0.0275,-8.7525,0.4422,9.8023,0.0017,0.0006,-0.0398,0.000,1.000,0.000,0.000,960,228,393
393,3.930,1.6000,0.7103,-0.0275,11.7684,-27.5374,12.4114,0.0012,-0.0007,0.4534,0.000,0.000,0.377,1.000,962,229,394
394,3.940,1.5818,0.6864,-0.0275,1.8722,-28.1912,9.7977,-0.0010,0.0007,2.7699,1.000,0.000,0.882,0.099,965,230,395
395,3.950,1.5818,0.6864,-0.0275,-0.5623,-7.4238,9.7922,0.0004,0.0003,3.0889,1.000,0.850,0.000,0.000,967,230,396
396,3.960,1.5633,0.6697,-0.0275,35.2690,-2.8451,9.7994,-0.0018,-0.0005,2.7999,0.264,0.000,1.000,0.927,969,231,397
397,3.970,1.5633,0.6697,-0.0275,-0.9819,-6.0869,9.7902,-0.0001,-0.0001,2.9284,1.000,0.691,0.000,0.000,972,231,398
398,3.980,1.5516,0.6602,-0.0275,32.8606,-7.3300,9.8109,0.0010,0.0001,3.0767,0.912,0.000,1.000,0.547,974,232,399
399,3.990,1.5516,0.6602,-0.0275,39.4025,-10.0193,9.8003,-0.0006,-0.0007,3.0282,1.000,0.605,0.000,0.000,976,232,400
400,4.000,1.5461,0.6580,-0.0275,-0.0738,-0.2170,9.7898,0.0003,0.0001,2.7921,1.000,0.572,0.754,0.203,978,233,401
401,4.010,1.5475,0.6628,-0.0275,5.7456,-0.5163,9.7862,-0.0000,-0.0006,2.6526,1.000,0.898,0.033,0.000,981,234,402
402,4.020,1.5475,0.6628,-0.0275,-1.3121,-3.2673,9.8004,-0.0014,-0.0008,3.4062,1.000,0.000,0.295,0.000,983,234,403
403,4.030,1.5523,0.6720,-0.0275,-2.0782,-4.7862,9.8022,-0.0003,0.0004,4.9223,1.000,0.681,0.463,0.000,985,235,404
404,4.040,1.5523,0.6720,-0.0275,32.2223,-15.6982,9.7994,-0.0009,-0.0011,3.4958,1.000,0.519,0.245,0.364,988,235,405
405,4.050,1.5611,0.6868,-0.0275,21.6213,-20.8823,9.8002,0.0010,0.0001,2.1781,0.000,1.000,0.000,0.000,990,236,406
406,4.060,1.5611,0.6868,-0.0275,30.1597,-16.3057,9.7946,-0.0008,-0.0001,1.2719,1.000,0.455,0.120,0.726,992,236,407
407,4.070,1.5792,0.7119,-0.0275,12.1794,-18.7393,9.8158,0.0001,-0.0008,1.1863,0.065,1.000,0.000,0.000,995,237,408
408,4.080,1.6005,0.7448,-0.0275,25.7573,-14.9824,9.8192,-0.0002,-0.0010,1.5093,1.000,0.946,0.261,0.000,997,238,409
409,4.090,1.6005,0.7448,-0.0275,31.3377,-19.1355,9.8176,-0.0009,-0.0010,2.5042,1.000,0.000,0.000,0.000,999,238,410
410,4.100,1.6209,0.7826,-0.0275,13.6670,-8.8265,9.7987,-0.0002,0.0021,0.4060,0.000,1.000,0.000,0.000,1002,239,411
411,4.110,1.6209,0.7826,-0.0275,-7.5141,2.2590,9.7987,-0.0010,-0.0001,0.4230,1.000,0.203,0.024,0.501,1004,239,412
412,4.120,1.6433,0.8229,-0.0275,8.4971,-5.4069,9.7979,0.0005,-0.0007,-1.5414,0.000,1.000,0.000,0.000,1006,240,413
413,4.130,1.6433,0.8229,-0.0275,-6.3305,4.0478,9.7982,0.0016,-0.0006,-1.1597,1.000,0.388,0.000,0.638,1008,240,414
414,4.140,1.6674,0.8624,-0.0275,0.8091,7.5245,9.8014,0.0001,0.0001,0.4555,0.542,1.000,0.105,0.000,1010,241,415
415,4.150,1.6909,0.9010,-0.0275,-2.4962,0.8158,9.7944,-0.0004,0.0003,0.1021,0.437,1.000,0.000,0.000,1013,242,416
416,4.160,1.6909,0.9010,-0.0275,-6.3389,-0.0812,9.7977,0.0011,0.0020,2.0071,1.000,0.000,0.158,0.000,1015,242,417
417,4.170,1.7143,0.9391,-0.0275,8.6032,-5.6017,9.8008,0.0008,-0.0025,-0.1611,0.000,1.000,0.000,0.000,1018,243,418
418,4.180,1.7143,0.9391,-0.0275,-8.4557,0.1215,9.8049,-0.0004,0.0017,1.0603,1.000,0.000,0.149,0.000,1020,243,419
419,4.190,1.7366,0.9774,-0.0275,6.3883,-4.2168,9.8006,0.0004,0.0004,-0.1159,0.000,1.000,0.000,0.000,1022,244,420
420,4.200,1.7366,0.9774,-0.0275,-4.7567,3.2656,9.8000,0.0005,0.0010,-0.3987,1.000,0.673,0.114,0.704,1024,244,421
421,4.210,1.7575,1.0140,-0.0275,6.8552,-15.3379,9.8005,0.0004,0.0012,0.3984,0.351,1.000,0.000,0.000,1026,245,422
422,4.220,1.7575,1.0140,-0.0275,4.6313,6.3438,9.8027,0.0010,-0.0002,0.0567,1.000,0.637,0.055,0.545,1028,245,423
423,4.230,1.7788,1.0524,-0.0275,6.8015,-17.6223,9.7964,-0.0011,0.0009,-0.9660,0.000,1.000,0.000,0.000,1031,246,424
424,4.240,1.8014,1.0938,-0.0275,-15.4279,0.4182,9.7990,-0.0009,0.0007,1.1142,1.000,0.462,0.499,0.000,1033,247,425
425,4.250,1.8014,1.0938,-0.0275,5.4749,-4.8021,9.7988,0.0003,0.0005,0.6767,1.000,0.531,0.022,0.445,1035,247,426
426,4.260,1.8218,1.1332,-0.0275,15.4495,-1.1267,9.8008,-0.0005,0.0006,-3.4566,0.000,1.000,0.000,0.000,1038,248,427
427,4.270,1.8218,1.1332,-0.0275,-23.1075,-8.0061,9.7984,-0.0006,0.0002,-2.9068,1.000,0.814,0.019,0.823,1040,248,428
428,4.280,1.8433,1.1753,-0.0275,-25.7133,-15.2879,9.8004,0.0025,0.0007,-1.3516,0.469,1.000,0.000,0.000,1043,249,429
429,4.290,1.8556,1.2189,-0.0275,-25.1940,-12.8964,9.8007,0.0009,-0.0008,-0.1637,1.000,0.886,0.359,0.000,1045,250,430
430,4.300,1.8556,1.2189,-0.0275,-2.4232,-3.3307,9.8010,0.0009,0.0005,2.2460,1.000,0.000,0.217,0.000,1047,250,431
431,4.310,1.8614,1.2644,-0.0275,-1.7833,3.2909,9.8028,0.0000,0.0005,5.1228,0.971,1.000,0.764,0.000,1050,251,432
432,4.320,1.8614,1.2644,-0.0275,3.1049,4.8917,9.7998,0.0012,0.0001,7.0538,1.000,0.000,0.457,0.000,1052,251,433
433,4.330,1.8667,1.3091,-0.0275,4.4599,9.0061,9.7980,0.0008,0.0000,9.3275,0.702,1.000,0.975,0.000,1054,252,434
434,4.340,1.8667,1.3091,-0.0275,10.9436,10.5636,9.8023,0.0004,-0.0011,11.6173,1.000,0.119,0.727,0.000,1056,252,435
435,4.350,1.8739,1.3503,-0.0275,23.6259,16.9911,9.7990,0.0006,-0.0014,13.9067,0.092,0.657,1.000,0.000,1058,253,436
436,4.360,1.8874,1.3847,-0.0275,-3.8286,9.4522,9.8030,0.0001,-0.0010,14.4518,0.131,0.217,1.000,0.000,1061,254,437
437,4.370,1.8874,1.3847,-0.0275,3.8938,28.4288,9.7966,0.0010,0.0019,13.1618,0.789,0.158,1.000,0.000,1063,254,438
438,4.380,1.8997,1.4134,-0.0275,-0.7900,14.1149,9.7992,0.0013,0.0000,12.5774,0.000,0.000,1.000,0.000,1066,255,439
439,4.390,1.8997,1.4134,-0.0275,10.2249,25.3550,9.8025,0.0010,-0.0022,12.6501,0.578,0.033,1.000,0.000,1068,255,440
440,4.400,1.9075,1.4353,-0.0275,12.8941,24.0641,9.7990,0.0005,-0.0002,13.0382,0.000,0.000,1.000,0.000,1070,256,441
441,4.410,1.9075,1.4353,-0.0275,13.0491,26.5452,9.8017,0.0022,0.0003,13.8862,0.345,0.000,1.000,0.000,1072,256,442
442,4.420,1.9101,1.4479,-0.0275,0.5680,-0.5214,9.8027,0.0004,-0.0005,12.8748,0.000,0.000,1.000,0.000,1075,257,443
443,4.430,1.9084,1.4556,-0.0275,1.5681,-1.3794,9.7988,0.0016,-0.0002,10.8936,0.000,0.000,1.000,0.000,1077,258,444
444,4.440,1.9084,1.4556,-0.0275,-0.8033,0.6326,9.7888,0.0020,-0.0007,8.6940,0.133,0.000,1.000,0.000,1079,258,445
445,4.450,1.9070,1.4633,-0.0275,10.3749,0.3967,9.7816,-0.0016,-0.0009,5.1228,0.000,0.386,1.000,0.638,1082,259,446
446,4.460,1.9070,1.4633,-0.0275,-2.1198,9.5050,9.7829,-0.0001,0.0005,2.8340,0.000,1.000,0.832,0.373,1084,259,447
447,4.470,1.9050,1.4709,-0.0275,-6.1721,16.8744,9.8012,-0.0006,0.0005,0.6041,0.000,0.565,0.873,1.000,1086,260,448
448,4.480,1.8979,1.4810,-0.0275,-12.2266,27.7601,9.7959,-0.0004,0.0012,-3.1436,0.000,0.550,0.440,1.000,1089,261,449
449,4.490,1.8979,1.4810,-0.0275,-9.3172,18.6952,9.8001,-0.0011,-0.0001,-5.6663,0.000,1.000,0.000,0.000,1091,261,450
450,4.500,1.8820,1.4964,-0.0275,-16.9970,15.5449,9.7997,0.0008,-0.0000,-8.5448,0.000,0.000,0.000,1.000,1094,262,451
451,4.510,1.8820,1.4964,-0.0275,-9.8218,7.3008,9.7963,0.0011,-0.0007,-10.5490,0.000,1.000,0.000,0.000,1096,262,452
452,4.520,1.8600,1.5173,-0.0275,17.5804,-3.1503,9.7992,-0.0015,0.0002,-11.9502,0.000,0.000,0.000,1.000,1099,263,453
453,4.530,1.8355,1.5346,-0.0275,19.2857,5.3361,9.7983,0.0005,0.0009,-12.5725,0.000,0.989,0.656,1.000,1101,264,454
454,4.540,1.8355,1.5346,-0.0275,0.9465,4.1960,9.7999,-0.0005,0.0013,-14.5363,0.000,1.000,0.000,0.000,1104,264,455
455,4.550,1.8125,1.5455,-0.0275,13.6327,-8.9393,9.8022,0.0004,0.0003,-11.8314,0.000,0.000,0.317,1.000,1106,265,456
456,4.560,1.8125,1.5455,-0.0275,13.3496,-5.9329,9.8092,-0.0019,0.0009,-9.6636,0.000,1.000,0.000,0.000,1108,265,457
457,4.570,1.7941,1.5568,-0.0275,16.4265,-6.4366,9.8006,0.0003,0.0012,-7.0796,0.000,0.203,1.000,0.561,1111,266,458
458,4.580,1.7813,1.5667,-0.0275,6.9978,0.8798,9.8028,0.0001,-0.0005,-5.2236,0.000,1.000,0.366,0.000,1113,267,459
459,4.590,1.7813,1.5667,-0.0275,11.0512,-4.9102,9.8012,-0.0005,0.0000,-2.7130,0.621,1.000,0.208,0.000,1116,267,460
460,4.600,1.7732,1.5751,-0.0275,6.7380,-18.2469,9.8001,0.0001,-0.0006,-0.8738,0.000,0.085,1.000,0.000,1118,268,461
461,4.610,1.7732,1.5751,-0.0275,3.6557,-9.7939,9.8003,-0.0018,0.0015,0.6825,1.000,0.892,0.681,0.000,1120,268,462
462,4.620,1.7701,1.5862,-0.0275,3.1450,-8.7129,9.7984,-0.0004,0.0009,1.6713,0.000,0.235,1.000,0.000,1122,269,463
463,4.630,1.7700,1.6001,-0.0275,0.5201,-1.4173,9.7999,0.0000,0.0008,2.9117,0.285,0.364,1.000,0.000,1125,270,464
464,4.640,1.7700,1.6001,-0.0275,-0.1633,19.6973,9.8000,0.0000,0.0001,3.4538,0.787,0.517,1.000,0.000,1127,270,465
465,4.650,1.7701,1.6140,-0.0275,0.5279,23.6534,9.7976,0.0009,0.0003,3.6952,0.000,0.103,1.000,0.000,1129,271,466
466,4.660,1.7701,1.6140,-0.0275,0.7225,22.3834,9.8023,-0.0003,-0.0008,4.1084,0.596,0.332,1.000,0.000,1132,271,467
467,4.670,1.7667,1.6221,-0.0275,1.3539,21.1976,9.7987,0.0009,0.0004,4.4411,0.000,0.000,1.000,0.000,1134,272,468
468,4.680,1.7667,1.6221,-0.0275,1.9479,20.9165,9.7959,-0.0002,0.0014,4.8169,0.454,0.360,1.000,0.000,1136,272,469
469,4.690,1.7584,1.6233,-0.0275,3.8103,22.1151,9.8010,0.0009,-0.0009,5.9464,0.000,0.000,1.000,0.000,1139,273,470
470,4.700,1.7459,1.6170,-0.0275,27.9196,7.3700,9.7981,-0.0009,0.0009,7.1757,0.529,0.000,1.000,0.000,1141,274,471
471,4.710,1.7459,1.6170,-0.0275,20.9968,13.9995,9.7990,-0.0006,0.0003,9.0803,0.000,0.000,1.000,0.000,1144,274,472
472,4.720,1.7300,1.6025,-0.0275,25.1709,10.2482,9.7995,-0.0003,0.0012,10.5329,1.000,0.000,0.605,0.024,1146,275,473
473,4.730,1.7300,1.6025,-0.0275,-14.6514,-26.0580,9.8008,0.0002,-0.0005,10.2992,0.000,0.000,1.000,0.000,1148,275,474
474,4.740,1.7158,1.5812,-0.0275,-1.3005,-2.1490,9.7949,-0.0015,0.0020,6.2300,1.000,0.668,0.000,0.538,1151,276,475
475,4.750,1.7053,1.5599,-0.0275,7.6291,11.8963,9.7959,0.0003,-0.0013,6.2444,0.268,0.121,1.000,0.000,1153,277,476
476,4.760,1.7053,1.5599,-0.0275,-9.0066,-3.7449,9.7986,-0.0017,-0.0002,7.0274,0.000,0.000,1.000,0.000,1155,277,477
477,4.770,1.6930,1.5396,-0.0275,-11.0473,-4.6148,9.8009,0.0007,-0.0006,6.4014,1.000,0.000,0.000,0.000,1157,278,478
478,4.780,1.6930,1.5396,-0.0275,-6.6275,-4.1688,9.7986,-0.0014,-0.0016,5.4915,0.000,0.000,1.000,0.000,1160,278,479
479,4.790,1.6818,1.5231,-0.0275,-7.7486,-1.2892,9.8002,-0.0008,-0.0009,5.5072,1.000,0.000,0.141,0.000,1162,279,480
480,4.800,1.6818,1.5231,-0.0275,-5.5783,-4.4254,9.8025,0.0004,0.0006,5.2029,0.000,0.000,1.000,0.000,1164,279,481
481,4.810,1.6720,1.5095,-0.0275,-12.9112,-8.6050,9.7947,-0.0017,0.0016,5.2247,1.000,0.000,0.412,0.000,1167,280,482
482,4.820,1.6648,1.4987,-0.0275,-8.4843,-5.0909,9.7990,-0.0002,-0.0013,4.7690,0.027,0.000,1.000,0.000,1169,281,483
483,4.830,1.6648,1.4987,-0.0275,-9.0517,-1.9531,9.8002,0.0010,-0.0004,4.1167,0.000,0.000,1.000,0.000,1172,281,484
484,4.840,1.6603,1.4906,-0.0275,-10.9126,-4.3252,9.8008,-0.0006,0.0005,2.7032,0.619,0.857,0.797,0.519,1174,282,485
485,4.850,1.6603,1.4906,-0.0275,-14.0931,-6.1937,9.7985,-0.0012,0.0014,1.6023,0.000,0.182,1.000,0.505,1176,282,486
486,4.860,1.6582,1.4858,-0.0275,-27.6224,-11.6587,9.8011,-0.0002,0.0001,0.2909,0.199,1.000,0.690,0.767,1179,283,487
487,4.870,1.6621,1.4872,-0.0275,-27.2715,-11.5944,9.8021,-0.0001,-0.0002,-0.5250,0.000,0.606,1.000,0.700,1181,284,488
488,4.880,1.6621,1.4872,-0.0275,-26.7645,-11.4961,9.8012,0.0018,-0.0018,-0.0204,0.383,0.413,1.000,0.551,1184,284,489
489,4.890,1.6743,1.4970,-0.0275,-30.6229,-13.1625,9.8005,0.0012,0.0003,-0.1122,0.000,0.010,1.000,0.335,1186,285,490
490,4.900,1.6743,1.4970,-0.0275,-31.0425,-13.5096,9.8004,0.0009,-0.0003,-0.8206,0.455,0.958,0.541,0.838,1188,285,491
491,4.910,1.6954,1.5156,-0.0275,-29.0347,-13.1254,9.7999,0.0005,0.0012,-1.7587,0.000,0.754,0.994,1.000,1190,286,492
492,4.920,1.7257,1.5434,-0.0275,-29.6263,-14.2087,9.7992,-0.0001,0.0000,-1.0495,0.000,0.365,1.000,0.464,1193,287,493
493,4.930,1.7257,1.5434,-0.0275,42.9184,20.9673,9.8017,-0.0006,-0.0006,-0.3544,0.671,0.640,0.973,0.507,1195,287,494
494,4.940,1.7624,1.5776,-0.0275,42.2761,20.7727,9.7966,0.0002,0.0005,-0.0538,0.000,0.000,1.000,0.052,1198,288,495
495,4.950,1.7624,1.5776,-0.0275,-3.4624,-25.9321,9.7973,-0.0011,-0.0005,-0.4608,0.485,0.917,0.700,0.690,1200,288,496
496,4.960,1.7994,1.6115,-0.0275,37.1323,18.6733,9.8024,-0.0022,-0.0005,-0.6448,0.000,0.185,1.000,0.326,1202,289,497
497,4.970,1.8365,1.6430,-0.0275,34.8814,17.8504,9.7957,-0.0000,0.0008,-0.0703,0.000,0.086,1.000,0.099,1205,290,498
498,4.980,1.8365,1.6430,-0.0275,31.5463,15.8932,9.7945,-0.0006,-0.0012,1.1897,0.383,0.000,1.000,0.000,1207,290,499
499,4.990,1.8670,1.6677,-0.0275,27.4910,7.0671,9.8037,0.0002,-0.0001,2.3970,0.000,0.000,1.000,0.000,1210,291,500
500,5.000,1.8670,1.6677,-0.0275,25.9911,4.7715,9.8005,-0.0003,-0.0008,2.7389,0.266,0.000,1.000,0.000,1212,291,501
501,5.010,1.8902,1.6829,-0.0275,16.4706,7.4917,9.8016,0.0013,0.0001,2.6317,0.000,0.000,1.000,0.000,1215,292,502
502,5.020,1.9078,1.6903,-0.0275,15.9709,6.9008,9.8020,0.0017,-0.0006,1.7817,0.000,0.092,1.000,0.284,1217,293,503
503,5.030,1.9078,1.6903,-0.0275,8.1611,13.0956,9.8019,0.0005,0.0001,0.7620,0.095,0.807,1.000,0.736,1219,293,504
504,5.040,1.9200,1.6937,-0.0275,1.3612,21.8997,9.8005,0.0001,0.0005,-0.4415,0.000,0.533,1.000,0.711,1221,294,505
505,5.050,1.9200,1.6937,-0.0275,-29.0324,-10.4492,9.7973,-0.0027,-0.0024,-0.6034,0.138,0.682,1.000,0.797,1224,294,506
506,5.060,1.9247,1.6988,-0.0275,-30.6302,-11.0437,9.8006,-0.0023,-0.0026,0.2828,0.000,0.000,1.000,0.000,1226,295,507
507,5.070,1.9297,1.7062,-0.0275,0.8615,0.2832,9.7998,-0.0017,-0.0002,1.3586,0.000,0.000,1.000,0.000,1229,296,508
508,5.080,1.9297,1.7062,-0.0275,-12.5449,-4.1493,9.8003,-0.0018,-0.0000,1.2267,0.321,0.435,1.000,0.448,1231,296,509
509,5.090,1.9362,1.7150,-0.0275,-9.3491,-2.9724,9.7979,-0.0002,-0.0018,1.1524,0.000,0.000,1.000,0.221,1233,297,510
510,5.100,1.9362,1.7150,-0.0275,-1.0810,-0.3395,9.7990,-0.0002,-0.0007,0.9773,0.279,0.474,1.000,0.499,1236,297,511
511,5.110,1.9436,1.7245,-0.0275,-0.8186,-0.2517,9.8004,-0.0008,-0.0013,1.3304,0.000,0.000,1.000,0.013,1238,298,512
512,5.120,1.9436,1.7245,-0.0275,-14.4486,-3.8711,9.8020,-0.0010,-0.0003,1.9840,0.391,0.000,1.000,0.070,1240,298,513
513,5.130,1.9500,1.7329,-0.0275,9.9714,-6.0481,9.8043,-0.0019,-0.0026,1.4521,0.000,0.000,1.000,0.326,1243,299,514
514,5.140,1.9564,1.7389,-0.0275,-12.7326,-2.8638,9.8044,-0.0005,-0.0009,1.1905,0.000,0.078,1.000,0.463,1245,300,515
515,5.150,1.9564,1.7389,-0.0275,2.6291,0.5636,9.7983,0.0001,0.0003,0.9314,0.239,0.456,1.000,0.570,1247,300,516
516,5.160,1.9635,1.7447,-0.0275,-33.4832,-6.7962,9.7959,-0.0013,0.0001,0.4731,0.000,0.016,1.000,0.652,1250,301,517
517,5.170,1.9635,1.7447,-0.0275,-34.7350,-6.7028,9.7983,-0.0002,0.0004,1.2521,0.450,0.048,1.000,0.242,1252,301,518
518,5.180,1.9715,1.7508,-0.0275,29.1152,0.2411,9.7987,-0.0009,-0.0007,1.8945,0.000,0.000,1.000,0.000,1254,302,519
519,5.190,1.9715,1.7508,-0.0275,31.6177,5.1395,4.9184,-0.0585,-0.0576,1.8037,0.179,0.115,1.000,0.362,1256,302,520
520,5.200,1.9791,1.7553,-0.0275,29.9115,1.9451,9.7995,0.0008,0.0011,3.0375,0.000,0.000,1.000,0.000,1258,303,521
521,5.210,1.9812,1.7531,-0.0275,5.5071,2.9113,9.7999,-0.0013,0.0005,3.6727,0.023,0.000,1.000,0.000,1261,304,522
522,5.220,1.9812,1.7531,-0.0275,2.1942,0.1279,9.8022,0.0012,0.0007,0.9385,0.000,0.359,0.329,1.000,1263,304,523
523,5.230,1.9799,1.7483,-0.0275,-8.9927,1.7633,9.8024,-0.0009,-0.0015,-1.5357,0.000,0.983,0.416,1.000,1266,305,524
524,5.240,1.9799,1.7483,-0.0275,-8.6966,4.3860,9.8006,-0.0004,0.0000,-1.3610,0.000,0.215,1.000,0.949,1268,305,525
525,5.250,1.9784,1.7448,-0.0275,-0.1028,-3.5550,9.7994,0.0017,0.0017,-1.0915,0.106,0.613,1.000,0.691,1270,306,526
526,5.260,1.9774,1.7435,-0.0275,22.7009,2.6424,9.8014,0.0012,0.0002,-1.9101,0.000,0.583,0.741,1.000,1273,307,527
527,5.270,1.9774,1.7435,-0.0275,-13.8348,-2.0046,9.8054,0.0008,0.0003,-3.0704,0.000,0.657,0.440,1.000,1275,307,528
528,5.280,1.9758,1.7421,-0.0275,-0.6719,-1.8915,9.7949,0.0001,-0.0002,-2.4851,0.007,0.679,1.000,0.861,1277,308,529
529,5.290,1.9758,1.7421,-0.0275,-11.1951,-1.5334,9.8000,0.0007,0.0015,-2.0057,0.000,0.465,1.000,0.774,1280,308,530
530,5.300,1.9746,1.7417,-0.0275,-8.1938,-2.2504,9.7997,0.0003,0.0017,-1.8550,0.027,0.703,1.000,0.981,1282,309,531
531,5.310,1.9747,1.7428,-0.0275,-0.6056,-0.4876,9.7965,0.0004,0.0014,-2.6413,0.000,0.750,0.643,1.000,1285,310,532
532,5.320,1.9747,1.7428,-0.0275,-4.1437,4.7854,9.7984,-0.0005,0.0006,-2.9929,0.000,0.838,0.712,1.000,1287,310,533
533,5.330,1.9748,1.7451,-0.0275,-4.2778,4.8121,9.7998,0.0001,-0.0004,-3.5053,0.000,0.622,0.503,1.000,1289,311,534
534,5.340,1.9748,1.7451,-0.0275,-3.5709,4.4973,9.7941,-0.0001,0.0008,-4.3191,0.000,0.996,0.543,1.000,1292,311,535
535,5.350,1.9740,1.7497,-0.0275,-2.6393,4.1292,9.8007,-0.0000,0.0003,-4.9192,0.000,0.530,0.466,1.000,1294,312,536
536,5.360,1.9740,1.7497,-0.0275,-23.4557,33.1999,9.7973,0.0003,0.0004,-5.6835,0.000,1.000,0.430,0.809,1296,312,537
537,5.370,1.9715,1.7567,-0.0275,8.5242,25.7846,9.8010,0.0001,-0.0013,-7.3405,0.000,0.454,0.514,1.000,1299,313,538
538,5.380,1.9608,1.7690,-0.0275,6.1409,20.5312,9.8021,-0.0008,0.0013,-7.1604,0.000,0.284,0.110,1.000,1301,314,539
539,5.390,1.9608,1.7690,-0.0275,10.6583,-16.0977,9.7976,0.0008,-0.0001,-7.5878,0.000,1.000,0.003,0.000,1303,314,540
540,5.400,1.9443,1.7800,-0.0275,12.1501,-21.6215,9.7968,0.0012,-0.0002,-6.7589,0.000,0.000,0.000,1.000,1305,315,541
