t_s,altitude_m,commanded_m
3.7240,1.8045,2.0000
3.7280,1.8045,2.0000
3.7320,1.8045,2.0000
3.7360,1.8045,2.0000
3.7400,1.8045,2.0000
3.7440,1.8045,2.0000
3.7480,1.8045,2.0000
3.7520,1.8046,2.0000
3.7560,1.8046,2.0000
3.7600,1.8046,2.0000
3.7640,1.8047,2.0000
3.7680,1.8048,2.0000
3.7720,1.8048,2.0000
3.7760,1.8049,2.0000
3.7800,1.8050,2.0000
3.7840,1.8051,2.0000
3.7880,1.8052,2.0000
3.7920,1.8053,2.0000
3.7960,1.8055,2.0000
3.8000,1.8056,2.0000
3.8040,1.8057,2.0000
3.8080,1.8059,2.0000
3.8120,1.8060,2.0000
3.8160,1.8062,2.0000
3.8200,1.8063,2.0000
3.8240,1.8065,2.0000
3.8280,1.8067,2.0000
3.8320,1.8069,2.0000
3.8360,1.8071,2.0000
3.8400,1.8073,2.0000
3.8440,1.8075,2.0000
3.8480,1.8077,2.0000
3.8520,1.8079,2.0000
3.8560,1.8082,2.0000
3.8600,1.8084,2.0000
3.8640,1.8087,2.0000
3.8680,1.8089,2.0000
3.8720,1.8092,2.0000
3.8760,1.8095,2.0000
3.8800,1.8097,2.0000
3.8840,1.8100,2.0000
3.8880,1.8103,2.0000
3.8920,1.8106,2.0000
3.8960,1.8109,2.0000
3.9000,1.8112,2.0000
3.9040,1.8116,2.0000
3.9080,1.8119,2.0000
3.9120,1.8122,2.0000
3.9160,1.8126,2.0000
3.9200,1.8129,2.0000
3.9240,1.8133,2.0000
3.9280,1.8136,2.0000
3.9320,1.8140,2.0000
3.9360,1.8144,2.0000
3.9400,1.8148,2.0000
3.9440,1.8152,2.0000
3.9480,1.8155,2.0000
3.9520,1.8159,2.0000
3.9560,1.8164,2.0000
3.9600,1.8168,2.0000
3.9640,1.8172,2.0000
3.9680,1.8176,2.0000
3.9720,1.8181,2.0000
3.9760,1.8185,2.0000
3.9800,1.8189,2.0000
3.9840,1.8194,2.0000
3.9880,1.8199,2.0000
3.9920,1.8203,2.0000
3.9960,1.8208,2.0000
4.0000,1.8213,2.0000
4.0040,1.8218,2.0000
4.0080,1.8223,2.0000
4.0120,1.8228,2.0000
4.0160,1.8233,2.0000
4.0200,1.8238,2.0000
4.0240,1.8243,2.0000
4.0280,1.8248,2.0000
4.0320,1.8253,2.0000
4.0360,1.8259,2.0000
4.0400,1.8264,2.0000
4.0440,1.8269,2.0000
4.0480,1.8275,2.0000
4.0520,1.8280,2.0000
4.0560,1.8286,2.0000
4.0600,1.8292,2.0000
4.0640,1.8297,2.0000
4.0680,1.8303,2.0000
4.0720,1.8309,2.0000
4.0760,1.8315,2.0000
4.0800,1.8321,2.0000
4.0840,1.8327,2.0000
4.0880,1.8333,2.0000
4.0920,1.8339,2.0000
4.0960,1.8345,2.0000
4.1000,1.8351,2.0000
4.1040,1.8357,2.0000
4.1080,1.8364,2.0000
4.1120,1.8370,2.0000
4.1160,1.8376,2.0000
4.1200,1.8383,2.0000
4.1240,1.8389,2.0000
4.1280,1.8396,2.0000
4.1320,1.8402,2.0000
4.1360,1.8409,2.0000
4.1400,1.8416,2.0000
4.1440,1.8422,2.0000
4.1480,1.8429,2.0000
4.1520,1.8436,2.0000
4.1560,1.8443,2.0000
4.1600,1.8450,2.0000
4.1640,1.8457,2.0000
4.1680,1.8464,2.0000
4.1720,1.8471,2.0000
4.1760,1.8478,2.0000
4.1800,1.8485,2.0000
4.1840,1.8492,2.0000
4.1880,1.8499,2.0000
4.1920,1.8506,2.0000
4.1960,1.8514,2.0000
4.2000,1.8521,2.0000
4.2040,1.8528,2.0000
4.2080,1.8536,2.0000
4.2120,1.8543,2.0000
4.2160,1.8551,2.0000
4.2200,1.8558,2.0000
4.2240,1.8566,2.0000
4.2280,1.8573,2.0000
4.2320,1.8581,2.0000
4.2360,1.8588,2.0000
4.2400,1.8596,2.0000
4.2440,1.8604,2.0000
4.2480,1.8611,2.0000
4.2520,1.8619,2.0000
4.2560,1.8627,2.0000
4.2600,1.8635,2.0000
4.2640,1.8643,2.0000
4.2680,1.8651,2.0000
4.2720,1.8659,2.0000
4.2760,1.8667,2.0000
4.2800,1.8674,2.0000
4.2840,1.8683,2.0000
4.2880,1.8691,2.0000
4.2920,1.8699,2.0000
4.2960,1.8707,2.0000
4.3000,1.8715,2.0000
4.3040,1.8723,2.0000
4.3080,1.8731,2.0000
4.3120,1.8739,2.0000
4.3160,1.8748,2.0000
4.3200,1.8756,2.0000
4.3240,1.8764,2.0000
4.3280,1.8772,2.0000
4.3320,1.8781,2.0000
4.3360,1.8789,2.0000
4.3400,1.8798,2.0000
4.3440,1.8806,2.0000
4.3480,1.8814,2.0000
4.3520,1.8823,2.0000
4.3560,1.8831,2.0000
4.3600,1.8840,2.0000
4.3640,1.8848,2.0000
4.3680,1.8857,2.0000
4.3720,1.8865,2.0000
4.3760,1.8874,2.0000
4.3800,1.8882,2.0000
4.3840,1.8891,2.0000
4.3880,1.8900,2.0000
4.3920,1.8908,2.0000
4.3960,1.8917,2.0000
4.4000,1.8926,2.0000
4.4040,1.8934,2.0000
4.4080,1.8943,2.0000
4.4120,1.8952,2.0000
4.4160,1.8960,2.0000
4.4200,1.8969,2.0000
4.4240,1.8978,2.0000
4.4280,1.8987,2.0000
4.4320,1.8995,2.0000
4.4360,1.9004,2.0000
4.4400,1.9013,2.0000
4.4440,1.9022,2.0000
4.4480,1.9030,2.0000
4.4520,1.9039,2.0000
4.4560,1.9048,2.0000
4.4600,1.9057,2.0000
4.4640,1.9066,2.0000
4.4680,1.9075,2.0000
4.4720,1.9083,2.0000
4.4760,1.9092,2.0000
4.4800,1.9101,2.0000
4.4840,1.9110,2.0000
4.4880,1.9119,2.0000
4.4920,1.9128,2.0000
4.4960,1.9137,2.0000
4.5000,1.9145,2.0000
4.5040,1.9154,2.0000
4.5080,1.9163,2.0000
4.5120,1.9172,2.0000
4.5160,1.9181,2.0000
4.5200,1.9190,2.0000
4.5240,1.9199,2.0000
4.5280,1.9208,2.0000
4.5320,1.9217,2.0000
4.5360,1.9225,2.0000
4.5400,1.9234,2.0000
4.5440,1.9243,2.0000
4.5480,1.9252,2.0000
4.5520,1.9261,2.0000
4.5560,1.9270,2.0000
4.5600,1.9279,2.0000
4.5640,1.9288,2.0000
4.5680,1.9297,2.0000
4.5720,1.9305,2.0000
4.5760,1.9314,2.0000
4.5800,1.9323,2.0000
4.5840,1.9332,2.0000
4.5880,1.9341,2.0000
4.5920,1.9350,2.0000
4.5960,1.9359,2.0000
4.6000,1.9367,2.0000
4.6040,1.9376,2.0000
4.6080,1.9385,2.0000
4.6120,1.9394,2.0000
4.6160,1.9403,2.0000
4.6200,1.9411,2.0000
4.6240,1.9420,2.0000
4.6280,1.9429,2.0000
4.6320,1.9438,2.0000
4.6360,1.9446,2.0000
4.6400,1.9455,2.0000
4.6440,1.9464,2.0000
4.6480,1.9473,2.0000
4.6520,1.9481,2.0000
4.6560,1.9490,2.0000
4.6600,1.9499,2.0000
4.6640,1.9507,2.0000
4.6680,1.9516,2.0000
4.6720,1.9525,2.0000
4.6760,1.9533,2.0000
4.6800,1.9542,2.0000
4.6840,1.9550,2.0000
4.6880,1.9559,2.0000
4.6920,1.9567,2.0000
4.6960,1.9576,2.0000
4.7000,1.9585,2.0000
4.7040,1.9593,2.0000
4.7080,1.9601,2.0000
4.7120,1.9610,2.0000
4.7160,1.9618,2.0000
4.7200,1.9627,2.0000
4.7240,1.9635,2.0000
4.7280,1.9644,2.0000
4.7320,1.9652,2.0000
4.7360,1.9660,2.0000
4.7400,1.9669,2.0000
4.7440,1.9677,2.0000
4.7480,1.9685,2.0000
4.7520,1.9693,2.0000
4.7560,1.9702,2.0000
4.7600,1.9710,2.0000
4.7640,1.9718,2.0000
4.7680,1.9726,2.0000
4.7720,1.9734,2.0000
4.7760,1.9743,2.0000
4.7800,1.9751,2.0000
4.7840,1.9759,2.0000
4.7880,1.9767,2.0000
4.7920,1.9775,2.0000
4.7960,1.9783,2.0000
4.8000,1.9791,2.0000
4.8040,1.9799,2.0000
4.8080,1.9807,2.0000
4.8120,1.9814,2.0000
4.8160,1.9822,2.0000
4.8200,1.9830,2.0000
4.8240,1.9838,2.0000
4.8280,1.9846,2.0000
4.8320,1.9853,2.0000
4.8360,1.9861,2.0000
4.8400,1.9869,2.0000
4.8440,1.9877,2.0000
4.8480,1.9884,2.0000
4.8520,1.9892,2.0000
4.8560,1.9899,2.0000
4.8600,1.9907,2.0000
4.8640,1.9914,2.0000
4.8680,1.9922,2.0000
4.8720,1.9929,2.0000
4.8760,1.9937,2.0000
4.8800,1.9944,2.0000
4.8840,1.9951,2.0000
4.8880,1.9959,2.0000
4.8920,1.9966,2.0000
4.8960,1.9973,2.0000
4.9000,1.9981,2.0000
4.9040,1.9988,2.0000
4.9080,1.9995,2.0000
4.9120,2.0002,2.0000
4.9160,2.0009,2.0000
4.9200,2.0016,2.0000
4.9240,2.0023,2.0000
4.9280,2.0030,2.0000
4.9320,2.0037,2.0000
4.9360,2.0044,2.0000
4.9400,2.0051,2.0000
4.9440,2.0058,2.0000
4.9480,2.0065,2.0000
4.9520,2.0071,2.0000
4.9560,2.0078,2.0000
4.9600,2.0085,2.0000
4.9640,2.0091,2.0000
4.9680,2.0098,2.0000
4.9720,2.0105,2.0000
4.9760,2.0111,2.0000
4.9800,2.0118,2.0000
4.9840,2.0124,2.0000
4.9880,2.0131,2.0000
4.9920,2.0137,2.0000
4.9960,2.0143,2.0000
5.0000,2.0150,2.0000
5.0040,2.0156,2.0000
5.0080,2.0162,2.0000
5.0120,2.0168,2.0000
5.0160,2.0175,2.0000
5.0200,2.0181,2.0000
5.0240,2.0187,2.0000
5.0280,2.0193,2.0000
5.0320,2.0199,2.0000
5.0360,2.0205,2.0000
5.0400,2.0211,2.0000
5.0440,2.0217,2.0000
5.0480,2.0223,2.0000
5.0520,2.0228,2.0000
5.0560,2.0234,2.0000
5.0600,2.0240,2.0000
5.0640,2.0245,2.0000
5.0680,2.0251,2.0000
5.0720,2.0257,2.0000
5.0760,2.0262,2.0000
5.0800,2.0268,2.0000
5.0840,2.0273,2.0000
5.0880,2.0279,2.0000
5.0920,2.0284,2.0000
5.0960,2.0289,2.0000
5.1000,2.0295,2.0000
5.1040,2.0300,2.0000
5.1080,2.0305,2.0000
5.1120,2.0310,2.0000
5.1160,2.0316,2.0000
5.1200,2.0321,2.0000
5.1240,2.0326,2.0000
5.1280,2.0331,2.0000
5.1320,2.0336,2.0000
5.1360,2.0341,2.0000
5.1400,2.0345,2.0000
5.1440,2.0350,2.0000
5.1480,2.0355,2.0000
5.1520,2.0360,2.0000
5.1560,2.0364,2.0000
5.1600,2.0369,2.0000
5.1640,2.0374,2.0000
5.1680,2.0378,2.0000
5.1720,2.0383,2.0000
5.1760,2.0387,2.0000
5.1800,2.0392,2.0000
5.1840,2.0396,2.0000
5.1880,2.0400,2.0000
5.1920,2.0405,2.0000
5.1960,2.0409,2.0000
5.2000,2.0413,2.0000
5.2040,2.0417,2.0000
5.2080,2.0421,2.0000
5.2120,2.0426,2.0000
5.2160,2.0430,2.0000
5.2200,2.0434,2.0000
5.2240,2.0437,2.0000
5.2280,2.0441,2.0000
5.2320,2.0445,2.0000
5.2360,2.0449,2.0000
5.2400,2.0453,2.0000
5.2440,2.0456,2.0000
5.2480,2.0460,2.0000
5.2520,2.0464,2.0000
5.2560,2.0467,2.0000
5.2600,2.0471,2.0000
5.2640,2.0474,2.0000
5.2680,2.0478,2.0000
5.2720,2.0481,2.0000
5.2760,2.0484,2.0000
5.2800,2.0488,2.0000
5.2840,2.0491,2.0000
5.2880,2.0494,2.0000
5.2920,2.0497,2.0000
5.2960,2.0501,2.0000
5.3000,2.0504,2.0000
5.3040,2.0507,2.0000
5.3080,2.0510,2.0000
5.3120,2.0513,2.0000
5.3160,2.0515,2.0000
5.3200,2.0518,2.0000
5.3240,2.0521,2.0000
5.3280,2.0524,2.0000
5.3320,2.0527,2.0000
5.3360,2.0529,2.0000
5.3400,2.0532,2.0000
5.3440,2.0534,2.0000
5.3480,2.0537,2.0000
5.3520,2.0539,2.0000
5.3560,2.0542,2.0000
5.3600,2.0544,2.0000
5.3640,2.0547,2.0000
5.3680,2.0549,2.0000
5.3720,2.0551,2.0000
5.3760,2.0553,2.0000
5.3800,2.0556,2.0000
5.3840,2.0558,2.0000
5.3880,2.0560,2.0000
5.3920,2.0562,2.0000
5.3960,2.0564,2.0000
5.4000,2.0566,2.0000
5.4040,2.0568,2.0000
5.4080,2.0569,2.0000
5.4120,2.0571,2.0000
5.4160,2.0573,2.0000
5.4200,2.0575,2.0000
5.4240,2.0576,2.0000
5.4280,2.0578,2.0000
5.4320,2.0580,2.0000
5.4360,2.0581,2.0000
5.4400,2.0583,2.0000
5.4440,2.0584,2.0000
5.4480,2.0586,2.0000
5.4520,2.0587,2.0000
5.4560,2.0588,2.0000
5.4600,2.0589,2.0000
5.4640,2.0591,2.0000
5.4680,2.0592,2.0000
5.4720,2.0593,2.0000
5.4760,2.0594,2.0000
5.4800,2.0595,2.0000
5.4840,2.0596,2.0000
5.4880,2.0597,2.0000
5.4920,2.0598,2.0000
5.4960,2.0599,2.0000
5.5000,2.0600,2.0000
5.5040,2.0601,2.0000
5.5080,2.0601,2.0000
5.5120,2.0602,2.0000
5.5160,2.0603,2.0000
5.5200,2.0604,2.0000
5.5240,2.0604,2.0000
5.5280,2.0605,2.0000
5.5320,2.0605,2.0000
5.5360,2.0606,2.0000
5.5400,2.0606,2.0000
5.5440,2.0607,2.0000
5.5480,2.0607,2.0000
5.5520,2.0607,2.0000
5.5560,2.0607,2.0000
5.5600,2.0608,2.0000
5.5640,2.0608,2.0000
5.5680,2.0608,2.0000
5.5720,2.0608,2.0000
5.5760,2.0608,2.0000
5.5800,2.0608,2.0000
5.5840,2.0608,2.0000
5.5880,2.0608,2.0000
5.5920,2.0608,2.0000
5.5960,2.0608,2.0000
5.6000,2.0608,2.0000
5.6040,2.0608,2.0000
5.6080,2.0607,2.0000
5.6120,2.0607,2.0000
5.6160,2.0607,2.0000
5.6200,2.0606,2.0000
5.6240,2.0606,2.0000
5.6280,2.0605,2.0000
5.6320,2.0605,2.0000
5.6360,2.0604,2.0000
5.6400,2.0604,2.0000
5.6440,2.0603,2.0000
5.6480,2.0603,2.0000
5.6520,2.0602,2.0000
5.6560,2.0601,2.0000
5.6600,2.0601,2.0000
5.6640,2.0600,2.0000
5.6680,2.0599,2.0000
5.6720,2.0598,2.0000
5.6760,2.0597,2.0000
5.6800,2.0596,2.0000
5.6840,2.0595,2.0000
5.6880,2.0594,2.0000
5.6920,2.0593,2.0000
5.6960,2.0592,2.0000
5.7000,2.0591,2.0000
5.7040,2.0590,2.0000
5.7080,2.0589,2.0000
5.7120,2.0588,2.0000
5.7160,2.0586,2.0000
5.7200,2.0585,2.0000
5.7240,2.0584,2.0000
5.7280,2.0583,2.0000
5.7320,2.0581,2.0000
5.7360,2.0580,2.0000
5.7400,2.0578,2.0000
5.7440,2.0577,2.0000
5.7480,2.0575,2.0000
5.7520,2.0574,2.0000
5.7560,2.0572,2.0000
5.7600,2.0571,2.0000
5.7640,2.0569,2.0000
5.7680,2.0567,2.0000
5.7720,2.0566,2.0000
5.7760,2.0564,2.0000
5.7800,2.0562,2.0000
5.7840,2.0560,2.0000
5.7880,2.0559,2.0000
5.7920,2.0557,2.0000
5.7960,2.0555,2.0000
5.8000,2.0553,2.0000
5.8040,2.0551,2.0000
5.8080,2.0549,2.0000
5.8120,2.0547,2.0000
5.8160,2.0545,2.0000
5.8200,2.0543,2.0000
5.8240,2.0541,2.0000
5.8280,2.0539,2.0000
5.8320,2.0537,2.0000
5.8360,2.0535,2.0000
5.8400,2.0532,2.0000
5.8440,2.0530,2.0000
5.8480,2.0528,2.0000
5.8520,2.0526,2.0000
5.8560,2.0523,2.0000
5.8600,2.0521,2.0000
5.8640,2.0519,2.0000
5.8680,2.0516,2.0000
5.8720,2.0514,2.0000
5.8760,2.0512,2.0000
5.8800,2.0509,2.0000
5.8840,2.0507,2.0000
5.8880,2.0504,2.0000
5.8920,2.0502,2.0000
5.8960,2.0499,2.0000
5.9000,2.0497,2.0000
5.9040,2.0494,2.0000
5.9080,2.0491,2.0000
5.9120,2.0489,2.0000
5.9160,2.0486,2.0000
5.9200,2.0483,2.0000
5.9240,2.0481,2.0000
5.9280,2.0478,2.0000
5.9320,2.0475,2.0000
5.9360,2.0472,2.0000
5.9400,2.0470,2.0000
5.9440,2.0467,2.0000
5.9480,2.0464,2.0000
5.9520,2.0461,2.0000
5.9560,2.0458,2.0000
5.9600,2.0455,2.0000
5.9640,2.0452,2.0000
5.9680,2.0449,2.0000
5.9720,2.0446,2.0000
5.9760,2.0443,2.0000
5.9800,2.0440,2.0000
5.9840,2.0437,2.0000
5.9880,2.0434,2.0000
5.9920,2.0431,2.0000
5.9960,2.0428,2.0000
6.0000,2.0425,2.0000
6.0040,2.0422,2.0000
6.0080,2.0419,2.0000
6.0120,2.0416,2.0000
6.0160,2.0413,2.0000
6.0200,2.0409,2.0000
6.0240,2.0406,2.0000
6.0280,2.0403,2.0000
6.0320,2.0400,2.0000
6.0360,2.0396,2.0000
6.0400,2.0393,2.0000
6.0440,2.0390,2.0000
6.0480,2.0387,2.0000
6.0520,2.0383,2.0000
6.0560,2.0380,2.0000
6.0600,2.0377,2.0000
6.0640,2.0373,2.0000
6.0680,2.0370,2.0000
6.0720,2.0367,2.0000
6.0760,2.0363,2.0000
6.0800,2.0360,2.0000
6.0840,2.0356,2.0000
6.0880,2.0353,2.0000
6.0920,2.0349,2.0000
6.0960,2.0346,2.0000
6.1000,2.0342,2.0000
6.1040,2.0339,2.0000
6.1080,2.0335,2.0000
6.1120,2.0332,2.0000
6.1160,2.0328,2.0000
6.1200,2.0325,2.0000
6.1240,2.0321,2.0000
6.1280,2.0318,2.0000
6.1320,2.0314,2.0000
6.1360,2.0311,2.0000
6.1400,2.0307,2.0000
6.1440,2.0304,2.0000
6.1480,2.0300,2.0000
6.1520,2.0296,2.0000
6.1560,2.0293,2.0000
6.1600,2.0289,2.0000
6.1640,2.0285,2.0000
6.1680,2.0282,2.0000
6.1720,2.0278,2.0000
6.1760,2.0275,2.0000
6.1800,2.0271,2.0000
6.1840,2.0267,2.0000
6.1880,2.0264,2.0000
6.1920,2.0260,2.0000
6.1960,2.0256,2.0000
6.2000,2.0252,2.0000
6.2040,2.0249,2.0000
6.2080,2.0245,2.0000
6.2120,2.0241,2.0000
6.2160,2.0238,2.0000
6.2200,2.0234,2.0000
6.2240,2.0230,2.0000
6.2280,2.0226,2.0000
6.2320,2.0223,2.0000
6.2360,2.0219,2.0000
6.2400,2.0215,2.0000
6.2440,2.0211,2.0000
6.2480,2.0208,2.0000
6.2520,2.0204,2.0000
6.2560,2.0200,2.0000
6.2600,2.0196,2.0000
6.2640,2.0193,2.0000
6.2680,2.0189,2.0000
6.2720,2.0185,2.0000
6.2760,2.0181,2.0000
6.2800,2.0178,2.0000
6.2840,2.0174,2.0000
6.2880,2.0170,2.0000
6.2920,2.0166,2.0000
6.2960,2.0163,2.0000
6.3000,2.0159,2.0000
6.3040,2.0155,2.0000
6.3080,2.0151,2.0000
6.3120,2.0147,2.0000
6.3160,2.0144,2.0000
6.3200,2.0140,2.0000
6.3240,2.0136,2.0000
6.3280,2.0132,2.0000
6.3320,2.0129,2.0000
6.3360,2.0125,2.0000
6.3400,2.0121,2.0000
6.3440,2.0117,2.0000
6.3480,2.0114,2.0000
6.3520,2.0110,2.0000
6.3560,2.0106,2.0000
6.3600,2.0102,2.0000
6.3640,2.0099,2.0000
6.3680,2.0095,2.0000
6.3720,2.0091,2.0000
6.3760,2.0087,2.0000
6.3800,2.0084,2.0000
6.3840,2.0080,2.0000
6.3880,2.0076,2.0000
6.3920,2.0072,2.0000
6.3960,2.0069,2.0000
6.4000,2.0065,2.0000
6.4040,2.0061,2.0000
6.4080,2.0058,2.0000
6.4120,2.0054,2.0000
6.4160,2.0050,2.0000
6.4200,2.0047,2.0000
6.4240,2.0043,2.0000
6.4280,2.0039,2.0000
6.4320,2.0035,2.0000
6.4360,2.0032,2.0000
6.4400,2.0028,2.0000
6.4440,2.0025,2.0000
6.4480,2.0021,2.0000
6.4520,2.0017,2.0000
6.4560,2.0014,2.0000
6.4600,2.0010,2.0000
6.4640,2.0006,2.0000
6.4680,2.0003,2.0000
6.4720,1.9999,2.0000
6.4760,1.9996,2.0000
6.4800,1.9992,2.0000
6.4840,1.9988,2.0000
6.4880,1.9985,2.0000
6.4920,1.9981,2.0000
6.4960,1.9978,2.0000
6.5000,1.9974,2.0000
6.5040,1.9971,2.0000
6.5080,1.9967,2.0000
6.5120,1.9964,2.0000
6.5160,1.9960,2.0000
6.5200,1.9957,2.0000
6.5240,1.9953,2.0000
6.5280,1.9950,2.0000
6.5320,1.9946,2.0000
6.5360,1.9943,2.0000
6.5400,1.9939,2.0000
6.5440,1.9936,2.0000
6.5480,1.9933,2.0000
6.5520,1.9929,2.0000
6.5560,1.9926,2.0000
6.5600,1.9923,2.0000
6.5640,1.9919,2.0000
6.5680,1.9916,2.0000
6.5720,1.9912,2.0000
6.5760,1.9909,2.0000
6.5800,1.9906,2.0000
6.5840,1.9903,2.0000
6.5880,1.9899,2.0000
6.5920,1.9896,2.0000
6.5960,1.9893,2.0000
6.6000,1.9889,2.0000
6.6040,1.9886,2.0000
6.6080,1.9883,2.0000
6.6120,1.9880,2.0000
6.6160,1.9877,2.0000
6.6200,1.9873,2.0000
6.6240,1.9870,2.0000
6.6280,1.9867,2.0000
6.6320,1.9864,2.0000
6.6360,1.9861,2.0000
6.6400,1.9858,2.0000
6.6440,1.9855,2.0000
6.6480,1.9852,2.0000
6.6520,1.9849,2.0000
6.6560,1.9846,2.0000
6.6600,1.9843,2.0000
6.6640,1.9840,2.0000
6.6680,1.9837,2.0000
6.6720,1.9834,2.0000
6.6760,1.9831,2.0000
6.6800,1.9828,2.0000
6.6840,1.9825,2.0000
6.6880,1.9822,2.0000
6.6920,1.9819,2.0000
6.6960,1.9816,2.0000
6.7000,1.9813,2.0000
6.7040,1.9810,2.0000
6.7080,1.9807,2.0000
6.7120,1.9805,2.0000
6.7160,1.9802,2.0000
6.7200,1.9799,2.0000
6.7240,1.9796,2.0000
6.7280,1.9794,2.0000
6.7320,1.9791,2.0000
6.7360,1.9788,2.0000
6.7400,1.9785,2.0000
6.7440,1.9783,2.0000
6.7480,1.9780,2.0000
6.7520,1.9777,2.0000
6.7560,1.9775,2.0000
6.7600,1.9772,2.0000
6.7640,1.9770,2.0000
6.7680,1.9767,2.0000
6.7720,1.9764,2.0000
6.7760,1.9762,2.0000
6.7800,1.9759,2.0000
6.7840,1.9757,2.0000
6.7880,1.9754,2.0000
6.7920,1.9752,2.0000
6.7960,1.9750,2.0000
6.8000,1.9747,2.0000
6.8040,1.9745,2.0000
6.8080,1.9742,2.0000
6.8120,1.9740,2.0000
6.8160,1.9738,2.0000
6.8200,1.9735,2.0000
6.8240,1.9733,2.0000
6.8280,1.9731,2.0000
6.8320,1.9728,2.0000
6.8360,1.9726,2.0000
6.8400,1.9724,2.0000
6.8440,1.9722,2.0000
6.8480,1.9720,2.0000
6.8520,1.9717,2.0000
6.8560,1.9715,2.0000
6.8600,1.9713,2.0000
6.8640,1.9711,2.0000
6.8680,1.9709,2.0000
6.8720,1.9707,2.0000
6.8760,1.9705,2.0000
6.8800,1.9703,2.0000
6.8840,1.9701,2.0000
6.8880,1.9699,2.0000
6.8920,1.9697,2.0000
6.8960,1.9695,2.0000
6.9000,1.9693,2.0000
6.9040,1.9691,2.0000
6.9080,1.9689,2.0000
6.9120,1.9687,2.0000
6.9160,1.9686,2.0000
6.9200,1.9684,2.0000
6.9240,1.9682,2.0000
6.9280,1.9680,2.0000
6.9320,1.9678,2.0000
6.9360,1.9677,2.0000
6.9400,1.9675,2.0000
6.9440,1.9673,2.0000
6.9480,1.9672,2.0000
6.9520,1.9670,2.0000
6.9560,1.9668,2.0000
6.9600,1.9667,2.0000
6.9640,1.9665,2.0000
6.9680,1.9663,2.0000
6.9720,1.9662,2.0000
6.9760,1.9660,2.0000
6.9800,1.9659,2.0000
6.9840,1.9657,2.0000
6.9880,1.9656,2.0000
6.9920,1.9654,2.0000
6.9960,1.9653,2.0000
7.0000,1.9652,2.0000
7.0040,1.9650,2.0000
7.0080,1.9649,2.0000
7.0120,1.9648,2.0000
7.0160,1.9646,2.0000
7.0200,1.9645,2.0000
7.0240,1.9644,2.0000
7.0280,1.9642,2.0000
7.0320,1.9641,2.0000
7.0360,1.9640,2.0000
7.0400,1.9639,2.0000
7.0440,1.9638,2.0000
7.0480,1.9636,2.0000
7.0520,1.9635,2.0000
7.0560,1.9634,2.0000
7.0600,1.9633,2.0000
7.0640,1.9632,2.0000
7.0680,1.9631,2.0000
7.0720,1.9630,2.0000
7.0760,1.9629,2.0000
7.0800,1.9628,2.0000
7.0840,1.9627,2.0000
7.0880,1.9626,2.0000
7.0920,1.9625,2.0000
7.0960,1.9624,2.0000
7.1000,1.9624,2.0000
7.1040,1.9623,2.0000
7.1080,1.9622,2.0000
7.1120,1.9621,2.0000
7.1160,1.9620,2.0000
7.1200,1.9619,2.0000
7.1240,1.9619,2.0000
7.1280,1.9618,2.0000
7.1320,1.9617,2.0000
7.1360,1.9617,2.0000
7.1400,1.9616,2.0000
7.1440,1.9615,2.0000
7.1480,1.9615,2.0000
7.1520,1.9614,2.0000
7.1560,1.9614,2.0000
7.1600,1.9613,2.0000
7.1640,1.9612,2.0000
7.1680,1.9612,2.0000
7.1720,1.9611,2.0000
7.1760,1.9611,2.0000
7.1800,1.9611,2.0000
7.1840,1.9610,2.0000
7.1880,1.9610,2.0000
7.1920,1.9609,2.0000
7.1960,1.9609,2.0000
7.2000,1.9609,2.0000
7.2040,1.9608,2.0000
7.2080,1.9608,2.0000
7.2120,1.9608,2.0000
7.2160,1.9607,2.0000
7.2200,1.9607,2.0000
7.2240,1.9607,2.0000
7.2280,1.9607,2.0000
7.2320,1.9607,2.0000
7.2360,1.9606,2.0000
7.2400,1.9606,2.0000
7.2440,1.9606,2.0000
7.2480,1.9606,2.0000
7.2520,1.9606,2.0000
7.2560,1.9606,2.0000
7.2600,1.9606,2.0000
7.2640,1.9606,2.0000
7.2680,1.9606,2.0000
7.2720,1.9606,2.0000
7.2760,1.9606,2.0000
7.2800,1.9606,2.0000
7.2840,1.9606,2.0000
7.2880,1.9606,2.0000
7.2920,1.9606,2.0000
7.2960,1.9606,2.0000
7.3000,1.9606,2.0000
7.3040,1.9607,2.0000
7.3080,1.9607,2.0000
7.3120,1.9607,2.0000
7.3160,1.9607,2.0000
7.3200,1.9608,2.0000
7.3240,1.9608,2.0000
7.3280,1.9608,2.0000
7.3320,1.9608,2.0000
7.3360,1.9609,2.0000
7.3400,1.9609,2.0000
7.3440,1.9609,2.0000
7.3480,1.9610,2.0000
7.3520,1.9610,2.0000
7.3560,1.9611,2.0000
7.3600,1.9611,2.0000
7.3640,1.9611,2.0000
7.3680,1.9612,2.0000
7.3720,1.9612,2.0000
7.3760,1.9613,2.0000
7.3800,1.9613,2.0000
7.3840,1.9614,2.0000
7.3880,1.9615,2.0000
7.3920,1.9615,2.0000
7.3960,1.9616,2.0000
7.4000,1.9616,2.0000
7.4040,1.9617,2.0000
7.4080,1.9618,2.0000
7.4120,1.9618,2.0000
7.4160,1.9619,2.0000
7.4200,1.9620,2.0000
7.4240,1.9620,2.0000
7.4280,1.9621,2.0000
7.4320,1.9622,2.0000
7.4360,1.9622,2.0000
7.4400,1.9623,2.0000
7.4440,1.9624,2.0000
7.4480,1.9625,2.0000
