t_s,altitude_m,commanded_m
0.0000,0.0001,2.0000
0.0040,0.0002,2.0000
0.0080,0.0003,2.0000
0.0120,0.0005,2.0000
0.0160,0.0008,2.0000
0.0200,0.0011,2.0000
0.0240,0.0015,2.0000
0.0280,0.0019,2.0000
0.0320,0.0023,2.0000
0.0360,0.0029,2.0000
0.0400,0.0034,2.0000
0.0440,0.0041,2.0000
0.0480,0.0048,2.0000
0.0520,0.0055,2.0000
0.0560,0.0063,2.0000
0.0600,0.0071,2.0000
0.0640,0.0080,2.0000
0.0680,0.0090,2.0000
0.0720,0.0100,2.0000
0.0760,0.0111,2.0000
0.0800,0.0122,2.0000
0.0840,0.0134,2.0000
0.0880,0.0146,2.0000
0.0920,0.0159,2.0000
0.0960,0.0173,2.0000
0.1000,0.0187,2.0000
0.1040,0.0202,2.0000
0.1080,0.0217,2.0000
0.1120,0.0233,2.0000
0.1160,0.0249,2.0000
0.1200,0.0266,2.0000
0.1240,0.0283,2.0000
0.1280,0.0302,2.0000
0.1320,0.0320,2.0000
0.1360,0.0340,2.0000
0.1400,0.0359,2.0000
0.1440,0.0380,2.0000
0.1480,0.0401,2.0000
0.1520,0.0423,2.0000
0.1560,0.0445,2.0000
0.1600,0.0468,2.0000
0.1640,0.0491,2.0000
0.1680,0.0515,2.0000
0.1720,0.0540,2.0000
0.1760,0.0565,2.0000
0.1800,0.0591,2.0000
0.1840,0.0618,2.0000
0.1880,0.0645,2.0000
0.1920,0.0672,2.0000
0.1960,0.0701,2.0000
0.2000,0.0730,2.0000
0.2040,0.0759,2.0000
0.2080,0.0789,2.0000
0.2120,0.0820,2.0000
0.2160,0.0852,2.0000
0.2200,0.0884,2.0000
0.2240,0.0916,2.0000
0.2280,0.0950,2.0000
0.2320,0.0983,2.0000
0.2360,0.1018,2.0000
0.2400,0.1053,2.0000
0.2440,0.1089,2.0000
0.2480,0.1125,2.0000
0.2520,0.1162,2.0000
0.2560,0.1199,2.0000
0.2600,0.1238,2.0000
0.2640,0.1276,2.0000
0.2680,0.1316,2.0000
0.2720,0.1356,2.0000
0.2760,0.1396,2.0000
0.2800,0.1437,2.0000
0.2840,0.1479,2.0000
0.2880,0.1521,2.0000
0.2920,0.1564,2.0000
0.2960,0.1608,2.0000
0.3000,0.1652,2.0000
0.3040,0.1697,2.0000
0.3080,0.1742,2.0000
0.3120,0.1788,2.0000
0.3160,0.1834,2.0000
0.3200,0.1881,2.0000
0.3240,0.1929,2.0000
0.3280,0.1977,2.0000
0.3320,0.2026,2.0000
0.3360,0.2076,2.0000
0.3400,0.2126,2.0000
0.3440,0.2176,2.0000
0.3480,0.2227,2.0000
0.3520,0.2279,2.0000
0.3560,0.2331,2.0000
0.3600,0.2384,2.0000
0.3640,0.2438,2.0000
0.3680,0.2492,2.0000
0.3720,0.2546,2.0000
0.3760,0.2602,2.0000
0.3800,0.2657,2.0000
0.3840,0.2714,2.0000
0.3880,0.2771,2.0000
0.3920,0.2828,2.0000
0.3960,0.2886,2.0000
0.4000,0.2945,2.0000
0.4040,0.3004,2.0000
0.4080,0.3064,2.0000
0.4120,0.3124,2.0000
0.4160,0.3185,2.0000
0.4200,0.3246,2.0000
0.4240,0.3308,2.0000
0.4280,0.3371,2.0000
0.4320,0.3434,2.0000
0.4360,0.3498,2.0000
0.4400,0.3562,2.0000
0.4440,0.3627,2.0000
0.4480,0.3692,2.0000
0.4520,0.3758,2.0000
0.4560,0.3825,2.0000
0.4600,0.3892,2.0000
0.4640,0.3959,2.0000
0.4680,0.4027,2.0000
0.4720,0.4096,2.0000
0.4760,0.4165,2.0000
0.4800,0.4235,2.0000
0.4840,0.4305,2.0000
0.4880,0.4376,2.0000
0.4920,0.4447,2.0000
0.4960,0.4519,2.0000
0.5000,0.4592,2.0000
0.5040,0.4665,2.0000
0.5080,0.4738,2.0000
0.5120,0.4812,2.0000
0.5160,0.4887,2.0000
0.5200,0.4962,2.0000
0.5240,0.5038,2.0000
0.5280,0.5114,2.0000
0.5320,0.5191,2.0000
0.5360,0.5268,2.0000
0.5400,0.5346,2.0000
0.5440,0.5424,2.0000
0.5480,0.5503,2.0000
0.5520,0.5583,2.0000
0.5560,0.5663,2.0000
0.5600,0.5743,2.0000
0.5640,0.5824,2.0000
0.5680,0.5906,2.0000
0.5720,0.5988,2.0000
0.5760,0.6070,2.0000
0.5800,0.6153,2.0000
0.5840,0.6237,2.0000
0.5880,0.6321,2.0000
0.5920,0.6406,2.0000
0.5960,0.6491,2.0000
0.6000,0.6576,2.0000
0.6040,0.6663,2.0000
0.6080,0.6749,2.0000
0.6120,0.6836,2.0000
0.6160,0.6924,2.0000
0.6200,0.7012,2.0000
0.6240,0.7101,2.0000
0.6280,0.7190,2.0000
0.6320,0.7280,2.0000
0.6360,0.7370,2.0000
0.6400,0.7461,2.0000
0.6440,0.7553,2.0000
0.6480,0.7644,2.0000
0.6520,0.7737,2.0000
0.6560,0.7829,2.0000
0.6600,0.7923,2.0000
0.6640,0.8016,2.0000
0.6680,0.8111,2.0000
0.6720,0.8206,2.0000
0.6760,0.8301,2.0000
0.6800,0.8397,2.0000
0.6840,0.8493,2.0000
0.6880,0.8590,2.0000
0.6920,0.8687,2.0000
0.6960,0.8785,2.0000
0.7000,0.8883,2.0000
0.7040,0.8982,2.0000
0.7080,0.9081,2.0000
0.7120,0.9181,2.0000
0.7160,0.9281,2.0000
0.7200,0.9381,2.0000
0.7240,0.9483,2.0000
0.7280,0.9584,2.0000
0.7320,0.9686,2.0000
0.7360,0.9789,2.0000
0.7400,0.9892,2.0000
0.7440,0.9996,2.0000
0.7480,1.0100,2.0000
0.7520,1.0204,2.0000
0.7560,1.0309,2.0000
0.7600,1.0415,2.0000
0.7640,1.0521,2.0000
0.7680,1.0627,2.0000
0.7720,1.0734,2.0000
0.7760,1.0842,2.0000
0.7800,1.0949,2.0000
0.7840,1.1058,2.0000
0.7880,1.1167,2.0000
0.7920,1.1276,2.0000
0.7960,1.1386,2.0000
0.8000,1.1496,2.0000
0.8040,1.1607,2.0000
0.8080,1.1718,2.0000
0.8120,1.1829,2.0000
0.8160,1.1941,2.0000
0.8200,1.2054,2.0000
0.8240,1.2167,2.0000
0.8280,1.2280,2.0000
0.8320,1.2394,2.0000
0.8360,1.2509,2.0000
0.8400,1.2623,2.0000
0.8440,1.2739,2.0000
0.8480,1.2854,2.0000
0.8520,1.2971,2.0000
0.8560,1.3087,2.0000
0.8600,1.3204,2.0000
0.8640,1.3322,2.0000
0.8680,1.3440,2.0000
0.8720,1.3558,2.0000
0.8760,1.3677,2.0000
0.8800,1.3797,2.0000
0.8840,1.3916,2.0000
0.8880,1.4037,2.0000
0.8920,1.4157,2.0000
0.8960,1.4278,2.0000
0.9000,1.4400,2.0000
0.9040,1.4522,2.0000
0.9080,1.4644,2.0000
0.9120,1.4767,2.0000
0.9160,1.4891,2.0000
0.9200,1.5014,2.0000
0.9240,1.5139,2.0000
0.9280,1.5263,2.0000
0.9320,1.5388,2.0000
0.9360,1.5514,2.0000
0.9400,1.5640,2.0000
0.9440,1.5766,2.0000
0.9480,1.5893,2.0000
0.9520,1.6020,2.0000
0.9560,1.6148,2.0000
0.9600,1.6276,2.0000
0.9640,1.6405,2.0000
0.9680,1.6534,2.0000
0.9720,1.6663,2.0000
0.9760,1.6793,2.0000
0.9800,1.6923,2.0000
0.9840,1.7054,2.0000
0.9880,1.7185,2.0000
0.9920,1.7316,2.0000
0.9960,1.7448,2.0000
1.0000,1.7581,2.0000
1.0040,1.7713,2.0000
1.0080,1.7846,2.0000
1.0120,1.7980,2.0000
1.0160,1.8114,2.0000
1.0200,1.8249,2.0000
1.0240,1.8383,2.0000
1.0280,1.8519,2.0000
1.0320,1.8654,2.0000
1.0360,1.8790,2.0000
1.0400,1.8927,2.0000
1.0440,1.9064,2.0000
1.0480,1.9201,2.0000
1.0520,1.9339,2.0000
1.0560,1.9477,2.0000
1.0600,1.9616,2.0000
1.0640,1.9754,2.0000
1.0680,1.9894,2.0000
1.0720,2.0034,2.0000
1.0760,2.0174,2.0000
1.0800,2.0314,2.0000
1.0840,2.0455,2.0000
1.0880,2.0597,2.0000
1.0920,2.0738,2.0000
1.0960,2.0880,2.0000
1.1000,2.1023,2.0000
1.1040,2.1166,2.0000
1.1080,2.1309,2.0000
1.1120,2.1453,2.0000
1.1160,2.1597,2.0000
1.1200,2.1742,2.0000
1.1240,2.1887,2.0000
1.1280,2.2032,2.0000
1.1320,2.2178,2.0000
1.1360,2.2324,2.0000
1.1400,2.2470,2.0000
1.1440,2.2617,2.0000
1.1480,2.2764,2.0000
1.1520,2.2912,2.0000
1.1560,2.3060,2.0000
1.1600,2.3208,2.0000
1.1640,2.3357,2.0000
1.1680,2.3506,2.0000
1.1720,2.3656,2.0000
1.1760,2.3806,2.0000
1.1800,2.3956,2.0000
1.1840,2.4107,2.0000
1.1880,2.4258,2.0000
1.1920,2.4409,2.0000
1.1960,2.4561,2.0000
1.2000,2.4714,2.0000
1.2040,2.4866,2.0000
1.2080,2.5019,2.0000
1.2120,2.5172,2.0000
1.2160,2.5326,2.0000
1.2200,2.5480,2.0000
1.2240,2.5635,2.0000
1.2280,2.5789,2.0000
1.2320,2.5945,2.0000
1.2360,2.6100,2.0000
1.2400,2.6256,2.0000
1.2440,2.6412,2.0000
1.2480,2.6569,2.0000
1.2520,2.6726,2.0000
1.2560,2.6883,2.0000
1.2600,2.7041,2.0000
1.2640,2.7199,2.0000
1.2680,2.7358,2.0000
1.2720,2.7516,2.0000
1.2760,2.7676,2.0000
1.2800,2.7835,2.0000
1.2840,2.7995,2.0000
1.2880,2.8155,2.0000
1.2920,2.8316,2.0000
1.2960,2.8477,2.0000
1.3000,2.8638,2.0000
1.3040,2.8800,2.0000
1.3080,2.8962,2.0000
1.3120,2.9124,2.0000
1.3160,2.9287,2.0000
1.3200,2.9450,2.0000
1.3240,2.9613,2.0000
1.3280,2.9777,2.0000
1.3320,2.9941,2.0000
1.3360,3.0106,2.0000
1.3400,3.0271,2.0000
1.3440,3.0436,2.0000
1.3480,3.0601,2.0000
1.3520,3.0767,2.0000
1.3560,3.0933,2.0000
1.3600,3.1100,2.0000
1.3640,3.1267,2.0000
1.3680,3.1434,2.0000
1.3720,3.1601,2.0000
1.3760,3.1769,2.0000
1.3800,3.1938,2.0000
1.3840,3.2106,2.0000
1.3880,3.2275,2.0000
1.3920,3.2444,2.0000
1.3960,3.2614,2.0000
1.4000,3.2784,2.0000
1.4040,3.2954,2.0000
1.4080,3.3125,2.0000
1.4120,3.3295,2.0000
1.4160,3.3467,2.0000
1.4200,3.3638,2.0000
1.4240,3.3810,2.0000
1.4280,3.3982,2.0000
1.4320,3.4155,2.0000
1.4360,3.4328,2.0000
1.4400,3.4501,2.0000
1.4440,3.4674,2.0000
1.4480,3.4848,2.0000
1.4520,3.5022,2.0000
1.4560,3.5197,2.0000
1.4600,3.5372,2.0000
1.4640,3.5547,2.0000
1.4680,3.5722,2.0000
1.4720,3.5898,2.0000
1.4760,3.6074,2.0000
1.4800,3.6250,2.0000
1.4840,3.6427,2.0000
1.4880,3.6604,2.0000
1.4920,3.6781,2.0000
1.4960,3.6959,2.0000
1.5000,3.7137,2.0000
1.5040,3.7315,2.0000
1.5080,3.7494,2.0000
1.5120,3.7673,2.0000
1.5160,3.7852,2.0000
1.5200,3.8032,2.0000
1.5240,3.8211,2.0000
1.5280,3.8392,2.0000
1.5320,3.8572,2.0000
1.5360,3.8753,2.0000
1.5400,3.8934,2.0000
1.5440,3.9115,2.0000
1.5480,3.9297,2.0000
1.5520,3.9479,2.0000
1.5560,3.9661,2.0000
1.5600,3.9844,2.0000
1.5640,4.0027,2.0000
1.5680,4.0210,2.0000
1.5720,4.0393,2.0000
1.5760,4.0577,2.0000
1.5800,4.0761,2.0000
1.5840,4.0945,2.0000
1.5880,4.1130,2.0000
1.5920,4.1315,2.0000
1.5960,4.1500,2.0000
1.6000,4.1686,2.0000
1.6040,4.1872,2.0000
1.6080,4.2058,2.0000
1.6120,4.2244,2.0000
1.6160,4.2431,2.0000
1.6200,4.2618,2.0000
1.6240,4.2805,2.0000
1.6280,4.2993,2.0000
1.6320,4.3180,2.0000
1.6360,4.3369,2.0000
1.6400,4.3557,2.0000
1.6440,4.3746,2.0000
1.6480,4.3935,2.0000
1.6520,4.4124,2.0000
1.6560,4.4314,2.0000
1.6600,4.4503,2.0000
1.6640,4.4694,2.0000
1.6680,4.4884,2.0000
1.6720,4.5075,2.0000
1.6760,4.5266,2.0000
1.6800,4.5457,2.0000
1.6840,4.5648,2.0000
1.6880,4.5840,2.0000
1.6920,4.6032,2.0000
1.6960,4.6225,2.0000
1.7000,4.6417,2.0000
1.7040,4.6610,2.0000
1.7080,4.6803,2.0000
1.7120,4.6997,2.0000
1.7160,4.7190,2.0000
1.7200,4.7384,2.0000
1.7240,4.7579,2.0000
1.7280,4.7773,2.0000
1.7320,4.7968,2.0000
1.7360,4.8163,2.0000
1.7400,4.8358,2.0000
1.7440,4.8554,2.0000
1.7480,4.8750,2.0000
1.7520,4.8946,2.0000
1.7560,4.9142,2.0000
1.7600,4.9339,2.0000
1.7640,4.9536,2.0000
1.7680,4.9733,2.0000
1.7720,4.9930,2.0000
1.7760,5.0128,2.0000
1.7800,5.0326,2.0000
1.7840,5.0524,2.0000
1.7880,5.0723,2.0000
1.7920,5.0921,2.0000
1.7960,5.1120,2.0000
1.8000,5.1320,2.0000
1.8040,5.1519,2.0000
1.8080,5.1719,2.0000
1.8120,5.1919,2.0000
1.8160,5.2119,2.0000
1.8200,5.2320,2.0000
1.8240,5.2520,2.0000
1.8280,5.2721,2.0000
1.8320,5.2923,2.0000
1.8360,5.3124,2.0000
1.8400,5.3326,2.0000
1.8440,5.3528,2.0000
1.8480,5.3730,2.0000
1.8520,5.3933,2.0000
1.8560,5.4135,2.0000
1.8600,5.4338,2.0000
1.8640,5.4542,2.0000
1.8680,5.4745,2.0000
1.8720,5.4949,2.0000
1.8760,5.5153,2.0000
1.8800,5.5357,2.0000
1.8840,5.5561,2.0000
1.8880,5.5766,2.0000
1.8920,5.5971,2.0000
1.8960,5.6176,2.0000
1.9000,5.6381,2.0000
1.9040,5.6587,2.0000
1.9080,5.6793,2.0000
1.9120,5.6999,2.0000
1.9160,5.7205,2.0000
1.9200,5.7412,2.0000
1.9240,5.7619,2.0000
1.9280,5.7826,2.0000
1.9320,5.8033,2.0000
1.9360,5.8240,2.0000
1.9400,5.8448,2.0000
1.9440,5.8656,2.0000
1.9480,5.8864,2.0000
1.9520,5.9073,2.0000
1.9560,5.9281,2.0000
1.9600,5.9490,2.0000
1.9640,5.9699,2.0000
1.9680,5.9909,2.0000
1.9720,6.0118,2.0000
1.9760,6.0328,2.0000
1.9800,6.0538,2.0000
1.9840,6.0748,2.0000
1.9880,6.0959,2.0000
1.9920,6.1169,2.0000
1.9960,6.1380,2.0000
2.0000,6.1591,2.0000
2.0040,6.1803,2.0000
2.0080,6.2014,2.0000
2.0120,6.2226,2.0000
2.0160,6.2438,2.0000
2.0200,6.2650,2.0000
2.0240,6.2862,2.0000
2.0280,6.3075,2.0000
2.0320,6.3288,2.0000
2.0360,6.3501,2.0000
2.0400,6.3714,2.0000
2.0440,6.3928,2.0000
2.0480,6.4141,2.0000
2.0520,6.4355,2.0000
2.0560,6.4569,2.0000
2.0600,6.4784,2.0000
2.0640,6.4998,2.0000
2.0680,6.5213,2.0000
2.0720,6.5428,2.0000
2.0760,6.5643,2.0000
2.0800,6.5858,2.0000
2.0840,6.6074,2.0000
2.0880,6.6290,2.0000
2.0920,6.6506,2.0000
2.0960,6.6722,2.0000
2.1000,6.6938,2.0000
2.1040,6.7155,2.0000
2.1080,6.7372,2.0000
2.1120,6.7588,2.0000
2.1160,6.7806,2.0000
2.1200,6.8023,2.0000
2.1240,6.8241,2.0000
2.1280,6.8458,2.0000
2.1320,6.8676,2.0000
2.1360,6.8895,2.0000
2.1400,6.9113,2.0000
2.1440,6.9331,2.0000
2.1480,6.9550,2.0000
2.1520,6.9769,2.0000
2.1560,6.9988,2.0000
2.1600,7.0208,2.0000
2.1640,7.0427,2.0000
2.1680,7.0647,2.0000
2.1720,7.0867,2.0000
2.1760,7.1087,2.0000
2.1800,7.1307,2.0000
2.1840,7.1528,2.0000
2.1880,7.1748,2.0000
2.1920,7.1969,2.0000
2.1960,7.2190,2.0000
2.2000,7.2412,2.0000
2.2040,7.2633,2.0000
2.2080,7.2855,2.0000
2.2120,7.3076,2.0000
2.2160,7.3298,2.0000
2.2200,7.3520,2.0000
2.2240,7.3743,2.0000
2.2280,7.3965,2.0000
2.2320,7.4188,2.0000
2.2360,7.4411,2.0000
2.2400,7.4634,2.0000
2.2440,7.4857,2.0000
2.2480,7.5081,2.0000
2.2520,7.5304,2.0000
2.2560,7.5528,2.0000
2.2600,7.5752,2.0000
2.2640,7.5976,2.0000
2.2680,7.6200,2.0000
2.2720,7.6425,2.0000
2.2760,7.6650,2.0000
2.2800,7.6874,2.0000
2.2840,7.7099,2.0000
2.2880,7.7325,2.0000
2.2920,7.7550,2.0000
2.2960,7.7775,2.0000
2.3000,7.8001,2.0000
2.3040,7.8227,2.0000
2.3080,7.8453,2.0000
2.3120,7.8679,2.0000
2.3160,7.8906,2.0000
2.3200,7.9132,2.0000
2.3240,7.9359,2.0000
2.3280,7.9586,2.0000
2.3320,7.9813,2.0000
2.3360,8.0040,2.0000
2.3400,8.0267,2.0000
2.3440,8.0495,2.0000
2.3480,8.0722,2.0000
2.3520,8.0950,2.0000
2.3560,8.1178,2.0000
2.3600,8.1406,2.0000
2.3640,8.1635,2.0000
2.3680,8.1863,2.0000
2.3720,8.2092,2.0000
2.3760,8.2321,2.0000
2.3800,8.2550,2.0000
2.3840,8.2779,2.0000
2.3880,8.3008,2.0000
2.3920,8.3238,2.0000
2.3960,8.3467,2.0000
2.4000,8.3697,2.0000
2.4040,8.3927,2.0000
2.4080,8.4157,2.0000
2.4120,8.4387,2.0000
2.4160,8.4617,2.0000
2.4200,8.4848,2.0000
2.4240,8.5079,2.0000
2.4280,8.5309,2.0000
2.4320,8.5540,2.0000
2.4360,8.5771,2.0000
2.4400,8.6003,2.0000
2.4440,8.6234,2.0000
2.4480,8.6466,2.0000
2.4520,8.6697,2.0000
2.4560,8.6929,2.0000
2.4600,8.7161,2.0000
2.4640,8.7393,2.0000
2.4680,8.7626,2.0000
2.4720,8.7858,2.0000
2.4760,8.8091,2.0000
2.4800,8.8323,2.0000
2.4840,8.8556,2.0000
2.4880,8.8789,2.0000
2.4920,8.9022,2.0000
2.4960,8.9256,2.0000
2.5000,8.9489,2.0000
2.5040,8.9723,2.0000
2.5080,8.9956,2.0000
2.5120,9.0190,2.0000
2.5160,9.0424,2.0000
2.5200,9.0658,2.0000
2.5240,9.0893,2.0000
2.5280,9.1127,2.0000
2.5320,9.1362,2.0000
2.5360,9.1596,2.0000
2.5400,9.1831,2.0000
2.5440,9.2066,2.0000
2.5480,9.2301,2.0000
2.5520,9.2536,2.0000
2.5560,9.2772,2.0000
2.5600,9.3007,2.0000
2.5640,9.3243,2.0000
2.5680,9.3478,2.0000
2.5720,9.3714,2.0000
2.5760,9.3950,2.0000
2.5800,9.4186,2.0000
2.5840,9.4422,2.0000
2.5880,9.4659,2.0000
2.5920,9.4895,2.0000
2.5960,9.5132,2.0000
2.6000,9.5369,2.0000
2.6040,9.5605,2.0000
2.6080,9.5842,2.0000
2.6120,9.6079,2.0000
2.6160,9.6317,2.0000
2.6200,9.6554,2.0000
2.6240,9.6791,2.0000
2.6280,9.7029,2.0000
2.6320,9.7267,2.0000
2.6360,9.7505,2.0000
2.6400,9.7742,2.0000
2.6440,9.7980,2.0000
2.6480,9.8219,2.0000
2.6520,9.8457,2.0000
2.6560,9.8695,2.0000
2.6600,9.8934,2.0000
2.6640,9.9172,2.0000
2.6680,9.9411,2.0000
2.6720,9.9650,2.0000
2.6760,9.9889,2.0000
2.6800,10.0128,2.0000
2.6840,10.0367,2.0000
2.6880,10.0606,2.0000
2.6920,10.0846,2.0000
2.6960,10.1085,2.0000
2.7000,10.1325,2.0000
2.7040,10.1564,2.0000
2.7080,10.1804,2.0000
2.7120,10.2044,2.0000
2.7160,10.2284,2.0000
2.7200,10.2524,2.0000
2.7240,10.2764,2.0000
2.7280,10.3005,2.0000
2.7320,10.3245,2.0000
2.7360,10.3486,2.0000
2.7400,10.3726,2.0000
2.7440,10.3967,2.0000
2.7480,10.4208,2.0000
2.7520,10.4449,2.0000
2.7560,10.4690,2.0000
2.7600,10.4931,2.0000
2.7640,10.5172,2.0000
2.7680,10.5413,2.0000
2.7720,10.5655,2.0000
2.7760,10.5896,2.0000
2.7800,10.6138,2.0000
2.7840,10.6379,2.0000
2.7880,10.6621,2.0000
2.7920,10.6863,2.0000
2.7960,10.7105,2.0000
2.8000,10.7347,2.0000
2.8040,10.7589,2.0000
2.8080,10.7831,2.0000
2.8120,10.8073,2.0000
2.8160,10.8315,2.0000
2.8200,10.8558,2.0000
2.8240,10.8800,2.0000
2.8280,10.9043,2.0000
2.8320,10.9286,2.0000
2.8360,10.9528,2.0000
