step,t_s,n_m,e_m,d_m,ax_body,ay_body,az_body,gx_body,gy_body,gz_body,m0,m1,m2,m3,imu_recv,navsat_recv,motor_send
353,3.530,0.0004,0.0004,-1.6111,-0.0006,0.0039,-9.7333,0.0002,0.0003,-0.0010,0.764,0.764,0.764,0.764,869,205,354
354,3.540,0.0004,0.0004,-1.6181,0.0015,0.0014,-9.7525,0.0003,0.0013,-0.0000,0.761,0.761,0.761,0.761,871,206,355
355,3.550,0.0004,0.0004,-1.6251,0.0010,-0.0029,-9.7462,-0.0010,-0.0003,0.0009,0.759,0.759,0.759,0.759,874,207,356
356,3.560,0.0004,0.0004,-1.6251,-0.0004,-0.0029,-9.7231,-0.0010,0.0011,-0.0012,0.762,0.762,0.762,0.762,876,207,357
357,3.570,0.0004,0.0004,-1.6321,-0.0005,0.0006,-9.7276,0.0011,0.0011,-0.0008,0.760,0.760,0.760,0.760,879,208,358
358,3.580,0.0004,0.0004,-1.6321,0.0010,-0.0011,-9.7162,-0.0001,-0.0008,-0.0002,0.763,0.763,0.763,0.763,881,208,359
359,3.590,0.0005,0.0004,-1.6391,0.0013,0.0002,-9.7352,-0.0000,0.0013,-0.0007,0.761,0.761,0.761,0.761,884,209,360
360,3.600,0.0005,0.0005,-1.6460,-0.0022,0.0008,-9.7274,0.0008,0.0015,-0.0006,0.758,0.758,0.758,0.758,886,210,361
361,3.610,0.0005,0.0005,-1.6460,-0.0015,0.0003,-9.7044,0.0011,-0.0016,0.0017,0.762,0.762,0.762,0.762,888,210,362
362,3.620,0.0005,0.0005,-1.6529,0.0038,-0.0003,-9.7053,-0.0008,0.0005,-0.0003,0.759,0.759,0.759,0.759,890,211,363
363,3.630,0.0005,0.0005,-1.6529,-0.0025,0.0005,-9.6948,0.0003,-0.0018,0.0016,0.762,0.762,0.762,0.762,893,211,364
364,3.640,0.0005,0.0005,-1.6598,-0.0022,0.0008,-9.7189,-0.0004,0.0007,-0.0003,0.760,0.760,0.760,0.760,895,212,365
365,3.650,0.0005,0.0005,-1.6598,-0.0048,0.0004,-9.7181,-0.0005,0.0005,0.0014,0.763,0.763,0.763,0.763,897,212,366
366,3.660,0.0006,0.0005,-1.6666,-0.0014,0.0000,-9.7334,0.0004,-0.0008,0.0007,0.761,0.761,0.761,0.761,900,213,367
367,3.670,0.0006,0.0006,-1.6734,-0.0024,0.0041,-9.7287,0.0005,-0.0006,0.0001,0.759,0.759,0.759,0.759,902,214,368
368,3.680,0.0006,0.0006,-1.6734,-0.0010,0.0019,-9.7099,0.0004,0.0008,-0.0015,0.762,0.762,0.762,0.762,904,214,369
369,3.690,0.0006,0.0006,-1.6802,-0.0010,0.0003,-9.7193,-0.0009,0.0002,-0.0007,0.760,0.760,0.760,0.760,907,215,370
370,3.700,0.0006,0.0006,-1.6802,-0.0010,-0.0001,-9.7029,-0.0001,-0.0002,0.0002,0.763,0.763,0.763,0.763,909,215,371
371,3.710,0.0006,0.0006,-1.6869,0.0046,-0.0016,-9.7272,-0.0004,0.0009,0.0013,0.760,0.760,0.760,0.760,911,216,372
372,3.720,0.0006,0.0006,-1.6869,-0.0023,-0.0007,-9.7281,0.0009,0.0011,0.0011,0.763,0.763,0.763,0.763,913,216,373
373,3.730,0.0007,0.0006,-1.6936,-0.0063,0.0010,-9.7379,-0.0012,0.0019,-0.0005,0.761,0.761,0.761,0.761,915,217,374
374,3.740,0.0007,0.0007,-1.7003,0.0024,0.0026,-9.7366,-0.0015,-0.0010,-0.0012,0.759,0.759,0.759,0.759,918,218,375
375,3.750,0.0007,0.0007,-1.7003,-0.0011,0.0014,-9.7144,0.0007,-0.0006,-0.0005,0.762,0.762,0.762,0.762,920,218,376
376,3.760,0.0007,0.0007,-1.7069,-0.0025,-0.0001,-9.7234,-0.0016,0.0001,-0.0013,0.760,0.760,0.760,0.760,923,219,377
377,3.770,0.0007,0.0007,-1.7069,-0.0023,-0.0019,-9.7164,0.0016,-0.0007,0.0004,0.763,0.763,0.763,0.763,925,219,378
378,3.780,0.0008,0.0007,-1.7136,0.0010,0.0009,-9.7372,0.0004,0.0006,0.0004,0.761,0.761,0.761,0.761,928,220,379
379,3.790,0.0008,0.0007,-1.7201,-0.0007,0.0001,-9.7237,0.0006,0.0003,0.0009,0.758,0.758,0.758,0.758,930,221,380
380,3.800,0.0008,0.0007,-1.7201,0.0016,0.0037,-9.7006,-0.0002,0.0002,0.0011,0.762,0.762,0.762,0.762,932,221,381
381,3.810,0.0008,0.0008,-1.7267,0.0007,0.0033,-9.7096,-0.0012,0.0003,0.0018,0.759,0.759,0.759,0.759,934,222,382
382,3.820,0.0008,0.0008,-1.7267,-0.0010,0.0018,-9.7023,0.0001,0.0001,0.0001,0.762,0.762,0.762,0.762,937,222,383
383,3.830,0.0009,0.0008,-1.7332,-0.0050,0.0004,-9.7163,-0.0009,0.0007,-0.0006,0.760,0.760,0.760,0.760,939,223,384
384,3.840,0.0009,0.0008,-1.7332,-0.0026,0.0020,-9.7201,0.0008,0.0004,0.0010,0.763,0.763,0.763,0.763,941,223,385
385,3.850,0.0009,0.0008,-1.7397,0.0008,-0.0006,-9.7419,-0.0012,0.0007,-0.0002,0.761,0.761,0.761,0.761,944,224,386
386,3.860,0.0009,0.0009,-1.7461,-0.0011,0.0000,-9.7376,0.0001,0.0014,-0.0004,0.759,0.759,0.759,0.759,946,225,387
387,3.870,0.0009,0.0009,-1.7461,-0.0023,0.0015,-9.7179,-0.0008,0.0018,-0.0004,0.762,0.762,0.762,0.762,948,225,388
388,3.880,0.0010,0.0009,-1.7525,0.0004,-0.0008,-9.7185,-0.0013,-0.0008,-0.0006,0.760,0.760,0.760,0.760,951,226,389
389,3.890,0.0010,0.0009,-1.7525,0.0026,0.0034,-9.7084,-0.0011,0.0002,-0.0006,0.763,0.763,0.763,0.763,953,226,390
390,3.900,0.0010,0.0009,-1.7589,0.0002,-0.0007,-9.7291,-0.0013,-0.0008,-0.0003,0.761,0.761,0.761,0.761,956,227,391
391,3.910,0.0010,0.0010,-1.7653,0.0005,-0.0006,-9.7254,0.0017,-0.0001,0.0002,0.758,0.758,0.758,0.758,958,228,392
392,3.920,0.0010,0.0010,-1.7653,-0.0012,-0.0030,-9.7048,-0.0002,0.0004,0.0003,0.762,0.762,0.762,0.762,960,228,393
393,3.930,0.0011,0.0010,-1.7716,-0.0017,0.0016,-9.7096,-0.0004,-0.0008,0.0009,0.759,0.759,0.759,0.759,963,229,394
394,3.940,0.0011,0.0010,-1.7716,-0.0003,-0.0005,-9.6944,0.0013,0.0013,0.0004,0.762,0.762,0.762,0.762,965,229,395
395,3.950,0.0011,0.0010,-1.7779,-0.0012,0.0019,-9.7164,0.0005,0.0006,0.0028,0.760,0.760,0.760,0.760,967,230,396
396,3.960,0.0012,0.0011,-1.7841,0.0009,0.0005,-9.7124,-0.0008,0.0005,-0.0002,0.758,0.758,0.758,0.758,970,231,397
397,3.970,0.0012,0.0011,-1.7841,0.0015,0.0007,-9.6931,0.0007,0.0007,-0.0011,0.761,0.761,0.761,0.761,972,231,398
398,3.980,0.0012,0.0011,-1.7903,0.0005,-0.0010,-9.6935,0.0004,-0.0005,0.0020,0.759,0.759,0.759,0.759,974,232,399
399,3.990,0.0012,0.0011,-1.7903,-0.0020,-0.0020,-9.6939,-0.0008,0.0024,-0.0005,0.762,0.762,0.762,0.762,976,232,400
400,4.000,0.0013,0.0011,-1.7965,0.0000,-0.0004,-9.7177,0.0012,-0.0009,-0.0015,0.760,0.760,0.760,0.760,979,233,401
401,4.010,0.0013,0.0011,-1.7965,-0.0033,0.0008,-9.7082,0.0007,-0.0001,0.0017,0.763,0.763,0.763,0.763,981,233,402
402,4.020,0.0013,0.0012,-1.8026,-0.0002,-0.0041,-9.7278,0.0007,-0.0003,0.0008,0.761,0.761,0.761,0.761,983,234,403
403,4.030,0.0013,0.0012,-1.8087,0.0048,-0.0023,-9.7281,-0.0008,0.0006,-0.0000,0.759,0.759,0.759,0.759,986,235,404
404,4.040,0.0013,0.0012,-1.8087,-0.0005,0.0002,-9.7089,0.0004,0.0018,-0.0006,0.762,0.762,0.762,0.762,988,235,405
405,4.050,0.0014,0.0013,-1.8148,0.0026,0.0002,-9.7136,-0.0001,0.0013,-0.0011,0.760,0.760,0.760,0.760,991,236,406
406,4.060,0.0014,0.0013,-1.8148,0.0030,0.0017,-9.7091,0.0023,0.0016,0.0008,0.763,0.763,0.763,0.763,993,236,407
407,4.070,0.0014,0.0013,-1.8208,-0.0015,-0.0009,-9.7234,0.0008,0.0008,0.0006,0.761,0.761,0.761,0.761,995,237,408
408,4.080,0.0015,0.0013,-1.8268,-0.0030,0.0014,-9.7202,0.0011,0.0007,0.0005,0.759,0.759,0.759,0.759,998,238,409
409,4.090,0.0015,0.0013,-1.8268,0.0002,0.0007,-9.7024,-0.0002,0.0002,-0.0007,0.762,0.762,0.762,0.762,1000,238,410
410,4.100,0.0015,0.0014,-1.8328,-0.0041,-0.0007,-9.7143,-0.0006,-0.0012,-0.0003,0.760,0.760,0.760,0.760,1003,239,411
411,4.110,0.0015,0.0014,-1.8328,-0.0039,-0.0026,-9.7016,-0.0007,-0.0012,-0.0004,0.763,0.763,0.763,0.763,1005,239,412
412,4.120,0.0016,0.0014,-1.8387,-0.0003,-0.0001,-9.7205,0.0003,0.0004,0.0001,0.761,0.761,0.761,0.761,1007,240,413
413,4.130,0.0016,0.0014,-1.8446,-0.0020,-0.0008,-9.7180,-0.0007,-0.0005,0.0005,0.759,0.759,0.759,0.759,1010,241,414
414,4.140,0.0016,0.0014,-1.8446,0.0010,0.0010,-9.6979,-0.0009,0.0005,-0.0006,0.762,0.762,0.762,0.762,1012,241,415
415,4.150,0.0017,0.0015,-1.8505,-0.0012,0.0008,-9.7062,-0.0000,-0.0002,-0.0001,0.760,0.760,0.760,0.760,1014,242,416
416,4.160,0.0017,0.0015,-1.8505,0.0006,-0.0001,-9.7028,0.0011,0.0014,-0.0000,0.762,0.762,0.762,0.762,1016,242,417
417,4.170,0.0017,0.0015,-1.8563,-0.0017,-0.0016,-9.7248,-0.0002,0.0004,-0.0006,0.760,0.760,0.760,0.760,1019,243,418
418,4.180,0.0017,0.0015,-1.8563,-0.0026,-0.0024,-9.7181,-0.0000,0.0003,-0.0006,0.763,0.763,0.763,0.763,1021,243,419
419,4.190,0.0018,0.0016,-1.8621,0.0020,0.0006,-9.7338,-0.0007,-0.0004,-0.0005,0.761,0.761,0.761,0.761,1023,244,420
420,4.200,0.0018,0.0016,-1.8678,-0.0017,-0.0013,-9.7398,0.0008,0.0001,-0.0005,0.759,0.759,0.759,0.759,1026,245,421
421,4.210,0.0018,0.0016,-1.8678,0.0042,-0.0011,-9.7186,0.0002,0.0008,-0.0007,0.762,0.762,0.762,0.762,1028,245,422
422,4.220,0.0019,0.0016,-1.8735,0.0002,0.0035,-9.7132,-0.0004,0.0008,0.0010,0.760,0.760,0.760,0.760,1030,246,423
423,4.230,0.0019,0.0016,-1.8735,0.0007,0.0029,-9.7146,0.0002,0.0010,0.0014,0.763,0.763,0.763,0.763,1033,246,424
424,4.240,0.0020,0.0017,-1.8792,-0.0009,0.0003,-9.7318,0.0006,-0.0009,-0.0002,0.761,0.761,0.761,0.761,1035,247,425
425,4.250,0.0020,0.0017,-1.8849,-0.0014,-0.0009,-9.7311,0.0008,0.0012,-0.0019,0.759,0.759,0.759,0.759,1038,248,426
426,4.260,0.0020,0.0017,-1.8849,-0.0011,0.0044,-9.7110,0.0006,0.0003,0.0005,0.762,0.762,0.762,0.762,1040,248,427
427,4.270,0.0021,0.0018,-1.8905,0.0016,0.0012,-9.7194,0.0009,-0.0003,-0.0004,0.760,0.760,0.760,0.760,1042,249,428
428,4.280,0.0021,0.0018,-1.8905,0.0023,-0.0022,-9.7120,-0.0008,0.0013,-0.0004,0.763,0.763,0.763,0.763,1044,249,429
429,4.290,0.0021,0.0018,-1.8961,0.0003,-0.0003,-9.7283,0.0012,0.0006,0.0001,0.761,0.761,0.761,0.761,1046,250,430
430,4.300,0.0021,0.0018,-1.8961,0.0005,-0.0018,-9.7373,0.0012,-0.0004,-0.0007,0.764,0.764,0.764,0.764,1048,250,431
431,4.310,0.0022,0.0018,-1.9017,-0.0012,0.0030,-9.7529,0.0019,0.0001,0.0014,0.762,0.762,0.762,0.762,1051,251,432
432,4.320,0.0022,0.0018,-1.9017,-0.0017,-0.0007,-9.7482,0.0002,0.0006,0.0002,0.764,0.764,0.764,0.764,1053,251,433
433,4.330,0.0022,0.0019,-1.9073,0.0044,0.0021,-9.7629,0.0007,0.0007,0.0005,0.762,0.762,0.762,0.762,1055,252,434
434,4.340,0.0023,0.0019,-1.9128,-0.0026,-0.0029,-9.7713,0.0004,-0.0001,-0.0027,0.760,0.760,0.760,0.760,1058,253,435
435,4.350,0.0023,0.0019,-1.9128,-0.0052,0.0013,-9.7469,0.0025,0.0010,-0.0008,0.763,0.763,0.763,0.763,1060,253,436
436,4.360,0.0024,0.0020,-1.9183,0.0002,0.0029,-9.7503,-0.0004,-0.0007,-0.0007,0.761,0.761,0.761,0.761,1063,254,437
437,4.370,0.0024,0.0020,-1.9183,0.0010,0.0002,-9.7453,-0.0002,0.0010,0.0013,0.764,0.764,0.764,0.764,1065,254,438
438,4.380,0.0024,0.0020,-1.9238,0.0009,0.0019,-9.7664,-0.0011,0.0001,0.0011,0.762,0.762,0.762,0.762,1068,255,439
439,4.390,0.0025,0.0020,-1.9293,0.0010,0.0078,-9.7570,-0.0011,-0.0004,0.0004,0.760,0.760,0.760,0.760,1070,256,440
440,4.400,0.0025,0.0020,-1.9293,-0.0001,0.0027,-9.7351,0.0018,0.0014,-0.0006,0.763,0.763,0.763,0.763,1072,256,441
441,4.410,0.0026,0.0021,-1.9348,-0.0010,-0.0044,-9.7374,0.0009,0.0004,0.0013,0.761,0.761,0.761,0.761,1075,257,442
442,4.420,0.0026,0.0021,-1.9348,0.0018,0.0007,-9.7328,0.0023,-0.0004,0.0006,0.763,0.763,0.763,0.763,1077,257,443
443,4.430,0.0026,0.0021,-1.9402,0.0021,-0.0003,-9.7451,-0.0006,0.0003,-0.0019,0.762,0.762,0.762,0.762,1079,258,444
444,4.440,0.0027,0.0022,-1.9456,0.0004,0.0010,-9.7418,0.0000,0.0001,-0.0001,0.760,0.760,0.760,0.760,1082,259,445
445,4.450,0.0027,0.0022,-1.9456,-0.0027,0.0013,-9.7245,0.0004,-0.0000,0.0005,0.762,0.762,0.762,0.762,1084,259,446
446,4.460,0.0028,0.0022,-1.9510,0.0011,-0.0015,-9.7316,0.0030,0.0020,0.0007,0.760,0.760,0.760,0.760,1086,260,447
447,4.470,0.0028,0.0022,-1.9510,0.0019,0.0013,-9.7262,-0.0005,0.0006,-0.0007,0.763,0.763,0.763,0.763,1088,260,448
448,4.480,0.0028,0.0022,-1.9563,-0.0000,0.0014,-9.7395,-0.0002,0.0015,-0.0002,0.761,0.761,0.761,0.761,1091,261,449
449,4.490,0.0028,0.0022,-1.9563,-0.0019,-0.0020,-9.7370,0.0007,0.0010,0.0004,0.764,0.764,0.764,0.764,1093,261,450
450,4.500,0.0029,0.0023,-1.9617,-0.0003,0.0027,-9.7542,0.0004,0.0011,0.0005,0.762,0.762,0.762,0.762,1096,262,451
451,4.510,0.0030,0.0023,-1.9670,-0.0019,-0.0005,-9.7544,-0.0004,0.0019,-0.0010,0.760,0.760,0.760,0.760,1098,263,452
452,4.520,0.0030,0.0023,-1.9670,-0.0009,0.0013,-9.7276,0.0006,0.0001,0.0007,0.763,0.763,0.763,0.763,1101,263,453
453,4.530,0.0030,0.0023,-1.9723,0.0016,0.0012,-9.7314,-0.0009,0.0012,0.0008,0.761,0.761,0.761,0.761,1103,264,454
454,4.540,0.0030,0.0023,-1.9723,-0.0010,0.0025,-9.7302,-0.0003,-0.0001,-0.0006,0.763,0.763,0.763,0.763,1105,264,455
455,4.550,0.0031,0.0024,-1.9775,0.0018,0.0029,-9.7492,0.0005,0.0029,-0.0004,0.761,0.761,0.761,0.761,1108,265,456
456,4.560,0.0032,0.0024,-1.9828,-0.0029,-0.0012,-9.7415,0.0005,0.0017,0.0003,0.760,0.760,0.760,0.760,1110,266,457
457,4.570,0.0032,0.0024,-1.9828,0.0012,0.0015,-9.7178,-0.0001,-0.0003,0.0003,0.762,0.762,0.762,0.762,1113,266,458
458,4.580,0.0032,0.0024,-1.9880,-0.0021,-0.0032,-9.7220,0.0011,0.0006,0.0012,0.760,0.760,0.760,0.760,1115,267,459
459,4.590,0.0032,0.0024,-1.9880,-0.0027,0.0017,-9.7192,0.0007,0.0003,-0.0012,0.763,0.763,0.763,0.763,1117,267,460
460,4.600,0.0033,0.0025,-1.9931,0.0004,0.0049,-9.7343,0.0008,0.0019,0.0010,0.761,0.761,0.761,0.761,1120,268,461
461,4.610,0.0034,0.0025,-1.9983,0.0026,-0.0065,-9.7300,0.0013,0.0005,-0.0004,0.759,0.759,0.759,0.759,1122,269,462
462,4.620,0.0034,0.0025,-1.9983,0.0018,0.0051,-9.7052,0.0000,0.0009,-0.0001,0.762,0.762,0.762,0.762,1125,269,463
463,4.630,0.0035,0.0025,-2.0034,-0.0017,-0.0029,-9.7154,0.0008,0.0003,-0.0008,0.760,0.760,0.760,0.760,1127,270,464
464,4.640,0.0035,0.0025,-2.0034,0.0009,0.0028,-9.7105,0.0013,0.0023,-0.0007,0.762,0.762,0.762,0.762,1129,270,465
465,4.650,0.0035,0.0025,-2.0085,-0.0006,-0.0022,-9.7170,0.0012,0.0010,0.0001,0.761,0.761,0.761,0.761,1131,271,466
466,4.660,0.0036,0.0026,-2.0135,-0.0027,0.0019,-9.7165,0.0005,0.0007,0.0015,0.759,0.759,0.759,0.759,1134,272,467
467,4.670,0.0036,0.0026,-2.0135,-0.0035,-0.0008,-9.7043,0.0007,0.0016,0.0009,0.762,0.762,0.762,0.762,1136,272,468
468,4.680,0.0037,0.0026,-2.0185,0.0012,-0.0023,-9.7053,0.0018,0.0002,0.0006,0.760,0.760,0.760,0.760,1138,273,469
469,4.690,0.0037,0.0026,-2.0185,-0.0017,0.0023,-9.6999,0.0014,0.0007,-0.0000,0.762,0.762,0.762,0.762,1141,273,470
470,4.700,0.0037,0.0026,-2.0235,0.0016,-0.0017,-9.7204,0.0010,0.0016,0.0006,0.761,0.761,0.761,0.761,1143,274,471
471,4.710,0.0037,0.0026,-2.0235,-0.0008,0.0005,-9.7233,0.0001,0.0007,0.0020,0.763,0.763,0.763,0.763,1145,274,472
472,4.720,0.0038,0.0026,-2.0285,0.0009,-0.0002,-9.7384,0.0002,0.0010,-0.0002,0.761,0.761,0.761,0.761,1148,275,473
473,4.730,0.0039,0.0027,-2.0334,-0.0014,0.0020,-9.7340,-0.0006,0.0016,0.0001,0.760,0.760,0.760,0.760,1150,276,474
474,4.740,0.0039,0.0027,-2.0334,0.0014,0.0024,-9.7139,0.0009,0.0018,0.0009,0.762,0.762,0.762,0.762,1153,276,475
475,4.750,0.0040,0.0027,-2.0382,-0.0006,-0.0004,-9.7207,0.0013,0.0011,0.0003,0.760,0.760,0.760,0.760,1155,277,476
476,4.760,0.0040,0.0027,-2.0382,0.0002,0.0020,-9.7179,0.0007,0.0006,0.0008,0.763,0.763,0.763,0.763,1157,277,477
477,4.770,0.0040,0.0027,-2.0431,0.0035,-0.0006,-9.7328,0.0007,0.0008,0.0005,0.761,0.761,0.761,0.761,1160,278,478
478,4.780,0.0041,0.0027,-2.0479,0.0012,-0.0004,-9.7288,0.0012,-0.0015,-0.0003,0.759,0.759,0.759,0.759,1162,279,479
479,4.790,0.0041,0.0027,-2.0479,0.0002,-0.0010,-9.7157,0.0007,0.0020,-0.0027,0.762,0.762,0.762,0.762,1164,279,480
480,4.800,0.0042,0.0027,-2.0527,-0.0028,0.0002,-9.7131,0.0012,0.0025,-0.0012,0.760,0.760,0.760,0.760,1166,280,481
481,4.810,0.0042,0.0027,-2.0527,0.0042,0.0035,-9.7140,-0.0005,0.0004,0.0004,0.762,0.762,0.762,0.762,1168,280,482
482,4.820,0.0043,0.0027,-2.0575,0.0008,0.0009,-9.7295,-0.0010,0.0012,0.0005,0.761,0.761,0.761,0.761,1171,281,483
483,4.830,0.0043,0.0027,-2.0575,-0.0018,-0.0006,-9.7239,0.0011,0.0013,-0.0007,0.763,0.763,0.763,0.763,1173,281,484
484,4.840,0.0043,0.0027,-2.0622,-0.0003,0.0046,-9.7322,0.0017,0.0008,0.0009,0.761,0.761,0.761,0.761,1175,282,485
485,4.850,0.0044,0.0027,-2.0669,-0.0002,0.0002,-9.7372,0.0008,0.0001,-0.0003,0.760,0.760,0.760,0.760,1178,283,486
486,4.860,0.0044,0.0027,-2.0669,-0.0005,-0.0021,-9.7222,0.0015,-0.0002,0.0012,0.762,0.762,0.762,0.762,1180,283,487
487,4.870,0.0045,0.0028,-2.0715,-0.0027,-0.0014,-9.7249,0.0003,0.0016,0.0007,0.761,0.761,0.761,0.761,1183,284,488
488,4.880,0.0045,0.0028,-2.0715,-0.0056,0.0010,-9.7180,0.0018,0.0024,-0.0005,0.763,0.763,0.763,0.763,1185,284,489
489,4.890,0.0046,0.0028,-2.0762,0.0055,0.0003,-9.7395,0.0013,0.0014,0.0004,0.761,0.761,0.761,0.761,1188,285,490
490,4.900,0.0046,0.0028,-2.0808,0.0019,0.0003,-9.7270,-0.0006,0.0027,-0.0015,0.760,0.760,0.760,0.760,1190,286,491
491,4.910,0.0046,0.0028,-2.0808,-0.0022,-0.0025,-9.7102,0.0016,-0.0000,-0.0007,0.762,0.762,0.762,0.762,1193,286,492
492,4.920,0.0047,0.0028,-2.0853,-0.0015,0.0027,-9.7196,0.0027,0.0011,-0.0003,0.760,0.760,0.760,0.760,1195,287,493
493,4.930,0.0047,0.0028,-2.0853,-0.0021,-0.0005,-9.7135,0.0014,0.0016,-0.0004,0.763,0.763,0.763,0.763,1197,287,494
494,4.940,0.0048,0.0027,-2.0899,0.0008,0.0009,-9.7238,0.0001,0.0009,-0.0006,0.761,0.761,0.761,0.761,1199,288,495
495,4.950,0.0049,0.0027,-2.0944,-0.0026,-0.0001,-9.7232,0.0018,0.0001,-0.0009,0.760,0.760,0.760,0.760,1202,289,496
496,4.960,0.0049,0.0027,-2.0944,0.0032,0.0025,-9.7126,0.0007,0.0001,0.0001,0.762,0.762,0.762,0.762,1204,289,497
497,4.970,0.0049,0.0027,-2.0989,-0.0005,-0.0020,-9.7119,-0.0004,0.0016,0.0007,0.760,0.760,0.760,0.760,1207,290,498
498,4.980,0.0049,0.0027,-2.0989,-0.0016,0.0009,-9.7140,0.0014,0.0006,0.0011,0.762,0.762,0.762,0.762,1209,290,499
499,4.990,0.0050,0.0027,-2.1033,0.0022,-0.0008,-9.7253,0.0011,0.0002,-0.0000,0.761,0.761,0.761,0.761,1212,291,500
500,5.000,0.0051,0.0027,-2.1077,-0.0016,0.0039,-9.7268,-0.0013,0.0020,-0.0011,0.759,0.759,0.759,0.759,1214,292,501
501,5.010,0.0051,0.0027,-2.1077,0.0028,-0.0007,-9.7093,0.0006,0.0006,0.0014,0.762,0.762,0.762,0.762,1216,292,502
502,5.020,0.0052,0.0027,-2.1121,0.0006,0.0023,-9.7109,0.0001,0.0004,-0.0014,0.760,0.760,0.760,0.760,1219,293,503
503,5.030,0.0052,0.0027,-2.1121,0.0005,0.0015,-9.7087,-0.0003,0.0016,-0.0006,0.762,0.762,0.762,0.762,1221,293,504
504,5.040,0.0052,0.0027,-2.1165,0.0007,0.0035,-9.7166,0.0006,0.0012,-0.0007,0.761,0.761,0.761,0.761,1223,294,505
505,5.050,0.0053,0.0026,-2.1208,0.0042,0.0020,-9.7198,0.0018,0.0005,-0.0007,0.759,0.759,0.759,0.759,1226,295,506
506,5.060,0.0053,0.0026,-2.1208,-0.0004,0.0014,-9.7060,0.0007,0.0020,-0.0005,0.762,0.762,0.762,0.762,1228,295,507
507,5.070,0.0054,0.0026,-2.1250,0.0040,0.0001,-9.7124,0.0001,-0.0002,-0.0005,0.760,0.760,0.760,0.760,1231,296,508
508,5.080,0.0054,0.0026,-2.1250,-0.0021,0.0016,-9.7100,0.0007,0.0005,0.0005,0.762,0.762,0.762,0.762,1233,296,509
509,5.090,0.0054,0.0026,-2.1293,-0.0017,0.0012,-9.7161,0.0008,0.0015,0.0005,0.761,0.761,0.761,0.761,1235,297,510
510,5.100,0.0055,0.0025,-2.1335,0.0019,0.0005,-9.7163,-0.0000,0.0020,0.0007,0.759,0.759,0.759,0.759,1238,298,511
511,5.110,0.0055,0.0025,-2.1335,0.0026,0.0018,-9.7051,0.0005,0.0006,0.0004,0.762,0.762,0.762,0.762,1240,298,512
512,5.120,0.0056,0.0025,-2.1376,-0.0020,-0.0022,-9.7119,0.0011,0.0018,-0.0010,0.760,0.760,0.760,0.760,1242,299,513
513,5.130,0.0056,0.0025,-2.1376,-0.0004,0.0001,-9.7033,0.0007,0.0031,0.0011,0.762,0.762,0.762,0.762,1245,299,514
514,5.140,0.0056,0.0025,-2.1418,-0.0028,-0.0000,-9.7183,0.0017,0.0011,0.0001,0.761,0.761,0.761,0.761,1247,300,515
515,5.150,0.0056,0.0025,-2.1418,-0.0049,-0.0009,-9.7191,0.0007,0.0008,0.0001,0.763,0.763,0.763,0.763,1249,300,516
516,5.160,0.0057,0.0024,-2.1459,-0.0002,-0.0015,-9.7305,0.0024,0.0005,0.0020,0.761,0.761,0.761,0.761,1251,301,517
517,5.170,0.0057,0.0024,-2.1459,-0.0013,0.0012,-9.7351,0.0003,0.0012,0.0013,0.763,0.763,0.763,0.763,1253,301,518
518,5.180,0.0058,0.0024,-2.1499,-0.0003,0.0019,-9.7489,0.0003,0.0016,-0.0005,0.762,0.762,0.762,0.762,1256,302,519
519,5.190,0.0058,0.0023,-2.1540,-0.0012,-0.0015,-9.7490,0.0013,0.0002,0.0013,0.761,0.761,0.761,0.761,1258,303,520
520,5.200,0.0058,0.0023,-2.1540,-0.0045,0.0010,-9.7348,0.0015,0.0018,0.0017,0.763,0.763,0.763,0.763,1260,303,521
521,5.210,0.0059,0.0022,-2.1580,-0.0008,-0.0035,-9.7370,0.0004,0.0009,0.0000,0.761,0.761,0.761,0.761,1263,304,522
522,5.220,0.0059,0.0022,-2.1580,-0.0027,-0.0000,-9.7340,0.0002,0.0006,-0.0009,0.763,0.763,0.763,0.763,1265,304,523
523,5.230,0.0060,0.0022,-2.1620,0.0027,0.0010,-9.7534,0.0014,0.0018,-0.0003,0.762,0.762,0.762,0.762,1268,305,524
524,5.240,0.0060,0.0021,-2.1660,-0.0016,0.0001,-9.7427,0.0006,0.0021,0.0000,0.760,0.760,0.760,0.760,1270,306,525
525,5.250,0.0060,0.0021,-2.1660,0.0009,0.0008,-9.7335,0.0023,0.0016,-0.0003,0.762,0.762,0.762,0.762,1272,306,526
526,5.260,0.0061,0.0021,-2.1699,0.0005,-0.0022,-9.7352,0.0005,0.0017,-0.0000,0.761,0.761,0.761,0.761,1275,307,527
527,5.270,0.0061,0.0021,-2.1699,-0.0016,-0.0004,-9.7290,-0.0005,0.0008,0.0008,0.763,0.763,0.763,0.763,1277,307,528
528,5.280,0.0061,0.0020,-2.1738,0.0010,0.0057,-9.7367,0.0019,0.0017,0.0006,0.762,0.762,0.762,0.762,1279,308,529
529,5.290,0.0062,0.0019,-2.1777,0.0053,-0.0007,-9.7374,0.0017,0.0007,-0.0016,0.760,0.760,0.760,0.760,1282,309,530
530,5.300,0.0062,0.0019,-2.1777,0.0025,-0.0034,-9.7265,0.0015,0.0005,0.0007,0.762,0.762,0.762,0.762,1284,309,531
531,5.310,0.0062,0.0018,-2.1816,-0.0016,0.0035,-9.7268,0.0018,0.0009,-0.0013,0.761,0.761,0.761,0.761,1286,310,532
